編號,屋齡,建物移轉面積(平方公尺),主要用途,主要建材,建築完成日期,總層數,建物分層
RPWNMLPJPHNFFAO17CA,19,32.69,共有部分,鋼筋混凝土造,88年6月2日,十二層,
RPOPMLNJPHNFFAO98CA,24,80.12,住家用,鋼筋混凝土造,83年5月5日,八層,六層
RPOPMLNJPHNFFAO98CA,24,32.76,共有部分,鋼筋混凝土造,83年5月5日,八層,
RPWNMLTJPHNFFAO57CA,24,55.24,住家用,鋼筋混凝土造,83年7月13日,十二層,八層
RPWNMLTJPHNFFAO57CA,24,6.56,共有部分,鋼筋混凝土造,83年8月13日,十二層,
RPWNMLTJPHNFFAO57CA,,6.11,共有部分,鋼筋混凝土造,,十二層,
RPRPMLTJPHNFFAO27CA,9,112.02,見其他登記事項,鋼筋混凝土造,98年3月31日,十四層,十四層
RPRPMLTJPHNFFAO27CA,9,67.63,見其他登記事項,鋼筋混凝土造,98年3月31日,十四層,
RPPQMLOJPHNFFAO66CA,5,179.45,見其他登記事項,鋼筋混凝土造,102年1月10日,十五層,四層
RPPQMLOJPHNFFAO66CA,5,69.52,共有部分,鋼筋混凝土造,102年1月10日,十五層,
RPPQMLOJPHNFFAO66CA,5,34.60,共有部分,鋼筋混凝土造,102年1月10日,十五層,
RPPOMLQKPHNFFAO76CA,25,234.38,住家用,鋼筋混凝土造,82年10月30日,三層,一層 二層 三層
RPTPMLQJPHNFFAO17CA,1,210.15,見其他登記事項,鋼筋混凝土造,106年9月11日,四層,一層 二層 三層 四層
RPSPMLKKPHNFFAO56CA,2,94.15,見其他登記事項,鋼筋混凝土造,105年1月25日,二十八層,三層
RPSPMLKKPHNFFAO56CA,2,21.01,共有部分,鋼筋混凝土造,105年1月25日,二十八層,
RPSPMLKKPHNFFAO56CA,2,23.29,共有部分,鋼筋混凝土造,105年1月25日,二十八層,
RPSPMLKKPHNFFAO56CA,2,.02,見其他登記事項,鋼筋混凝土造,105年1月25日,二十八層,
RPSPMLKKPHNFFAO56CA,2,29.26,共有部分,鋼筋混凝土造,105年1月25日,二十八層,
RPVQMLRKPHNFFAO67CA,,111.55,住家用,鋼筋混凝土造,,七層,七層
RPVQMLRKPHNFFAO67CA,,23.84,共有部分,鋼筋混凝土造,,七層,
RPWQMLRLPHNFFAO87CA,24,102.22,住家用,鋼筋混凝土造,83年7月29日,六層,六層
RPWQMLRLPHNFFAO87CA,24,13.74,共有部分,鋼筋混凝土造,83年7月29日,六層,
RPWQMLRLPHNFFAO87CA,24,39.50,共有部分,鋼筋混凝土造,83年7月29日,六層,
RPXQMLRLPHNFFAO97CA,3,85.17,見其他登記事項,鋼筋混凝土造,104年6月20日,十一層,七層
RPXQMLRLPHNFFAO97CA,3,11.06,共有部分,鋼筋混凝土造,104年6月20日,十一層,
RPXQMLRLPHNFFAO97CA,3,49.97,共有部分,鋼筋混凝土造,104年6月20日,十一層,
RPOOMLSKPHNFFAO86CA,6,28.50,共有部分,鋼筋混凝土造,100年11月21日,二十四層,
RPOOMLSKPHNFFAO86CA,6,.03,辦公室,鋼筋混凝土造,100年11月21日,二十四層,
RPOOMLSKPHNFFAO86CA,6,28.50,共有部分,鋼筋混凝土造,100年11月21日,二十四層,
RPOOMLSKPHNFFAO86CA,6,.03,辦公室,鋼筋混凝土造,100年11月21日,二十四層,
RPOOMLSKPHNFFAO86CA,6,9.26,共有部分,鋼筋混凝土造,100年11月21日,二十四層,
RPOOMLSKPHNFFAO86CA,6,53.64,見其他登記事項,鋼筋混凝土造,100年11月21日,二十四層,六層
RPOOMLSKPHNFFAO86CA,6,12.87,共有部分,鋼筋混凝土造,100年11月21日,二十四層,
RPOOMLSKPHNFFAO86CA,6,53.64,見其他登記事項,鋼筋混凝土造,100年11月21日,二十四層,六層
RPOOMLSKPHNFFAO86CA,6,9.26,共有部分,鋼筋混凝土造,100年11月21日,二十四層,
RPOOMLSKPHNFFAO86CA,6,12.87,共有部分,鋼筋混凝土造,100年11月21日,二十四層,
RPQPMLQLPHNFFAO07CA,18,.07,見其他登記事項,鋼筋混凝土造,89年9月30日,十二層,
RPQPMLQLPHNFFAO07CA,18,.30,見其他登記事項,鋼筋混凝土造,89年9月30日,十二層,
RPQPMLQLPHNFFAO07CA,18,.08,見其他登記事項,鋼筋混凝土造,89年9月30日,十二層,
RPQPMLQLPHNFFAO07CA,18,89.33,見其他登記事項,鋼筋混凝土造,89年9月30日,十二層,九層
RPQPMLQLPHNFFAO07CA,18,17.14,見其他登記事項,鋼筋混凝土造,89年9月30日,十二層,
RPQPMLQLPHNFFAO07CA,18,21.93,見其他登記事項,鋼筋混凝土造,89年9月30日,十二層,
RPROMLTKPHNFFAO27CA,10,.02,見其他登記事項,鋼筋混凝土造,97年10月22日,十四層,
RPROMLTKPHNFFAO27CA,10,24.86,見其他登記事項,鋼筋混凝土造,97年10月22日,十四層,
RPROMLTKPHNFFAO27CA,10,.00,見其他登記事項,鋼筋混凝土造,97年10月22日,十四層,
RPROMLTKPHNFFAO27CA,10,56.65,見其他登記事項,鋼筋混凝土造,97年10月22日,十四層,十一層
RPROMLTKPHNFFAO27CA,10,13.86,見其他登記事項,鋼筋混凝土造,97年10月22日,十四層,
RPROMLTKPHNFFAO27CA,10,10.19,見其他登記事項,鋼筋混凝土造,97年10月22日,十四層,
RPOPMLRKPHNFFAO86CA,10,10.51,見其他登記事項,鋼筋混凝土造,96年12月20日,十三層,
RPOPMLRKPHNFFAO86CA,10,55.97,見其他登記事項,鋼筋混凝土造,96年12月20日,十三層,九層
RPOPMLRKPHNFFAO86CA,10,11.66,見其他登記事項,鋼筋混凝土造,96年12月20日,十三層,
RPOPMLRKPHNFFAO86CA,10,.03,見其他登記事項,鋼筋混凝土造,96年12月20日,十三層,
RPOPMLRKPHNFFAO86CA,10,27.12,見其他登記事項,鋼筋混凝土造,96年12月20日,十三層,
RPVNMLOLPHNFFAO17CA,20,1.71,見其他登記事項,鋼筋混凝土造,87年6月23日,二十一層,
RPVNMLOLPHNFFAO17CA,20,31.37,共有部分,鋼筋混凝土造,87年6月23日,二十二層,
RPVNMLOLPHNFFAO17CA,20,.35,見其他登記事項,鋼筋混凝土造,87年6月23日,二十一層,
RPVNMLOLPHNFFAO17CA,20,39.38,停車空間,鋼筋混凝土造,87年6月23日,二十二層,
RPVNMLOLPHNFFAO17CA,20,102.47,住家用,鋼筋混凝土造,87年6月23日,二十一層,十三層
RPWNMLOJPHNFFAO27EA,37,84.23,住家用,鋼筋混凝土造,70年9月22日,五層,五層
RPWNMLOJPHNFFAO27EA,37,18.39,共有部分,鋼筋混凝土造,70年9月22日,五層,
RPVPMLPLPHNFFAO67EA,38,65.50,國民住宅,加強磚造,69年5月8日,四層,一層
RPRQMLKMPHNFFAO76CA,7,88.93,見其他登記事項,鋼筋混凝土造,100年5月1日,十二層,十一層
RPPOMLLLPHNFFAO98CA,37,109.87,住家用,鋼筋混凝土造,70年10月27日,五層,四層
RPRQMLKMPHNFFAO76CA,7,.02,見其他登記事項,鋼筋混凝土造,100年5月1日,十四層,
RPPOMLLLPHNFFAO98CA,37,17.20,共有部分,鋼筋混凝土造,70年10月27日,五層,
RPRQMLKMPHNFFAO76CA,7,.00,共有部分,鋼筋混凝土造,100年5月1日,十二層,
RPRQMLKMPHNFFAO76CA,7,19.92,共有部分,鋼筋混凝土造,100年5月1日,十四層,
RPRQMLKMPHNFFAO76CA,7,17.51,共有部分,鋼筋混凝土造,100年5月1日,十二層,
RPRQMLKMPHNFFAO76CA,7,18.33,共有部分,鋼筋混凝土造,100年5月1日,十四層,
RPQNMLLLPHNFFAO98CA,43,101.70,住家用,加強磚造,64年4月15日,二層,一層 二層
RPPOMLSKPHNFFAO17EA,,79.36,住家用,鋼筋混凝土造,,五層,五層
RPPOMLSKPHNFFAO17EA,,19.49,共有部分,鋼筋混凝土造,,五層,
RPXOMLPJPHNFFAO37CA,7,.02,見其他登記事項,鋼筋混凝土造,100年5月1日,十四層,
RPXOMLPJPHNFFAO37CA,7,.00,共有部分,鋼筋混凝土造,100年5月1日,十二層,
RPXOMLPJPHNFFAO37CA,7,19.92,共有部分,鋼筋混凝土造,100年5月1日,十四層,
RPXOMLPJPHNFFAO37CA,7,88.85,見其他登記事項,鋼筋混凝土造,100年5月1日,十二層,四層
RPXOMLPJPHNFFAO37CA,7,17.40,共有部分,鋼筋混凝土造,100年5月1日,十二層,
RPXOMLPJPHNFFAO37CA,7,18.33,共有部分,鋼筋混凝土造,100年5月1日,十四層,
RPUNMLMKPHNFFAO76CA,22,92.46,住家用,鋼筋混凝土造,85年2月14日,十六層,十二層
RPUNMLMKPHNFFAO76CA,22,17.85,共有部分,鋼筋混凝土造,85年2月14日,十八層,
RPUNMLMKPHNFFAO76CA,22,8.01,共有部分,鋼筋混凝土造,85年2月14日,十八層,
RPQOMLLLPHNFFAO09CA,10,215.04,見其他登記事項,鋼筋混凝土造,97年4月18日,四層,一層 二層 三層 四層 屋頂突出物
RPTNMLPJPHNFFAO86CA,36,107.70,住家用,加強磚造,71年6月26日,二層,一層 二層
RPRPMLPJPHNFFAO86CA,23,.34,見使用執照,鋼筋混凝土造,84年10月9日,一層,
RPRPMLPJPHNFFAO86CA,21,.00,共有部分,鋼筋混凝土造,85年12月13日,十五層,
RPRPMLPJPHNFFAO86CA,21,.05,見其他登記事項,鋼筋混凝土造,85年12月13日,十五層,
RPRPMLPJPHNFFAO86CA,21,.00,共有部分,鋼筋混凝土造,85年12月13日,十五層,
RPRPMLPJPHNFFAO86CA,21,.01,共有部分,鋼筋混凝土造,85年12月13日,十五層,
RPRPMLPJPHNFFAO86CA,21,.06,見其他登記事項,鋼筋混凝土造,85年12月13日,十五層,
RPRPMLPJPHNFFAO86CA,21,.00,共有部分,鋼筋混凝土造,85年12月13日,十五層,
RPRPMLPJPHNFFAO86CA,21,2.89,見其他登記事項,鋼筋混凝土造,85年12月13日,十五層,
RPRPMLPJPHNFFAO86CA,21,.28,共有部分,鋼筋混凝土造,85年12月13日,十五層,
RPRPMLPJPHNFFAO86CA,17,.47,見其他登記事項,鋼筋混凝土造,90年5月15日,十二層,
RPRPMLPJPHNFFAO86CA,21,.76,共有部分,鋼筋混凝土造,85年12月13日,十五層,
RPRPMLPJPHNFFAO86CA,13,137.08,住家用,鋼筋混凝土造,94年10月15日,十二層,八層
RPRPMLPJPHNFFAO86CA,17,.02,見其他登記事項,鋼筋混凝土造,90年5月15日,十二層,
RPRPMLPJPHNFFAO86CA,17,.06,見其他登記事項,鋼筋混凝土造,90年5月15日,十四層,
RPRPMLPJPHNFFAO86CA,17,12.78,見其他登記事項,鋼筋混凝土造,90年5月15日,十四層,
RPRPMLPJPHNFFAO86CA,13,16.46,見其他登記事項,鋼筋混凝土造,94年10月15日,十二層,
RPRPMLPJPHNFFAO86CA,17,44.95,見其他登記事項,鋼筋混凝土造,90年5月15日,十四層,
RPTPMLNJPHNFFAO86CA,23,118.24,住家用,鋼筋混凝土造,84年10月30日,七層,六層
RPTPMLNJPHNFFAO86CA,23,29.30,共有部分,鋼筋混凝土造,84年10月30日,七層,
RPTPMLNJPHNFFAO86CA,23,18.53,共有部分,鋼筋混凝土造,84年10月30日,七層,
RPPNMLPJPHNFFAO09CA,28,25.80,,鋼筋混凝土造,79年6月11日,七層,三層
RPPNMLPJPHNFFAO09CA,28,8.62,共有部分,鋼筋混凝土造,79年6月11日,七層,
RPOOMLPJPHNFFAO09CA,4,272.25,見其他登記事項,鋼筋混凝土造,103年11月12日,四層,一層 二層 三層 四層 見其他登記事項
RPUPMLNJPHNFFAO96CA,10,.22,見其他登記事項,鋼筋混凝土造,96年12月6日,一層,
RPUPMLNJPHNFFAO96CA,10,47.71,見其他登記事項,鋼筋混凝土造,96年12月6日,十三層,
RPUPMLNJPHNFFAO96CA,10,117.59,見其他登記事項,鋼筋混凝土造,96年12月6日,十二層,六層
RPUPMLNJPHNFFAO96CA,10,22.03,見其他登記事項,鋼筋混凝土造,96年12月6日,十二層,
RPUPMLNJPHNFFAO96CA,10,24.58,見其他登記事項,鋼筋混凝土造,96年12月6日,十三層,
RPXNMLPJPHNFFAO27CA,15,63.75,住家用,鋼筋混凝土造,92年11月11日,五層,五層
RPXNMLPJPHNFFAO27CA,15,33.79,見其他登記事項,鋼筋混凝土造,92年11月11日,五層,
RPQNMLQJPHNFFAO66CA,22,24.63,見其他登記事項,鋼筋混凝土造,85年4月10日,八層,
RPQNMLQJPHNFFAO66CA,22,.00,共有部分,鋼筋混凝土造,84年12月8日,八層,
RPQNMLQJPHNFFAO66CA,22,9.73,共有部分,鋼筋混凝土造,84年12月8日,八層,
RPQNMLQJPHNFFAO66CA,22,70.06,住家用,鋼筋混凝土造,84年12月8日,八層,八層
RPQNMLQJPHNFFAO66CA,22,15.43,共有部分,鋼筋混凝土造,84年12月8日,八層,
RPROMLPJPHNFFAO76CA,5,234.81,見其他登記事項,鋼筋混凝土造,102年7月10日,二十六層,三層
RPROMLPJPHNFFAO76CA,5,59.37,共有部分,鋼筋混凝土造,102年7月10日,二十六層,
RPROMLPJPHNFFAO76CA,5,44.46,共有部分,鋼筋混凝土造,102年7月10日,二十六層,
RPROMLPJPHNFFAO76CA,5,.02,辦公室,鋼筋混凝土造,102年7月10日,二十六層,
RPROMLPJPHNFFAO76CA,5,55.14,共有部分,鋼筋混凝土造,102年7月10日,二十六層,
RPPOMLPJPHNFFAO56CA,7,92.10,見其他登記事項,鋼筋混凝土造,100年5月1日,十二層,十一層
RPPOMLPJPHNFFAO56CA,7,.02,見其他登記事項,鋼筋混凝土造,100年5月1日,十四層,
RPPOMLPJPHNFFAO56CA,7,.00,共有部分,鋼筋混凝土造,100年5月1日,十二層,
RPPOMLPJPHNFFAO56CA,7,19.92,共有部分,鋼筋混凝土造,100年5月1日,十四層,
RPPOMLPJPHNFFAO56CA,7,18.14,共有部分,鋼筋混凝土造,100年5月1日,十二層,
RPPOMLPJPHNFFAO56CA,7,19.00,共有部分,鋼筋混凝土造,100年5月1日,十四層,
RPUOMLKKPHNFFAO66CA,6,155.84,共有部分,鋼筋混凝土造,101年7月10日,二十五層,
RPUOMLKKPHNFFAO66CA,6,190.63,見其他登記事項,鋼筋混凝土造,101年7月10日,二十三層,十二層
RPSOMLQJPHNFFAO96CA,20,20.40,住家用,鋼筋混凝土造,87年5月13日,十層,七層
RPSOMLQJPHNFFAO96CA,20,11.39,見其他登記事項,鋼筋混凝土造,87年5月13日,十層,
RPSPMLQJPHNFFAO07CA,17,263.09,見其他登記事項,鋼筋混凝土造,90年4月30日,四層,一層 二層 三層 四層
RPVOMLKKPHNFFAO76CA,6,189.55,共有部分,鋼筋混凝土造,101年7月10日,二十五層,
RPVOMLKKPHNFFAO76CA,6,191.00,見其他登記事項,鋼筋混凝土造,101年7月10日,二十三層,十九層
RPQOMLPJPHNFFAO66CA,3,137.55,見其他登記事項,鋼筋混凝土造,103年12月8日,二十八層,十七層
RPQOMLPJPHNFFAO66CA,3,30.90,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPQOMLPJPHNFFAO66CA,3,34.85,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPQOMLPJPHNFFAO66CA,3,29.75,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPQOMLPJPHNFFAO66CA,3,.01,辦公室,鋼筋混凝土造,103年12月8日,二十八層,
RPQOMLPJPHNFFAO66CA,3,.11,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPQOMLPJPHNFFAO66CA,3,.02,辦公室,鋼筋混凝土造,103年12月8日,二十八層,
RPQOMLNKPHNFFAO56CA,22,49.73,住家用,鋼筋混凝土造,85年3月26日,九層,九層
RPQOMLNKPHNFFAO56CA,22,39.75,見其他登記事項,鋼筋混凝土造,85年3月26日,九層,
RPWOMLKKPHNFFAO86CA,6,181.67,共有部分,鋼筋混凝土造,101年7月10日,二十五層,
RPWOMLKKPHNFFAO86CA,6,174.49,見其他登記事項,鋼筋混凝土造,101年7月10日,二十三層,二十一層
RPSOMLKKPHNFFAO09CA,6,187.36,共有部分,鋼筋混凝土造,101年7月10日,二十五層,
RPSOMLKKPHNFFAO09CA,6,190.63,見其他登記事項,鋼筋混凝土造,101年7月10日,二十三層,十四層
RPUNMLNKPHNFFAO86CA,2,72.07,見其他登記事項,鋼筋混凝土造,105年10月13日,十層,九層
RPUNMLNKPHNFFAO86CA,2,74.21,共有部分,鋼筋混凝土造,105年10月13日,十層,
RPTOMLNKPHNFFAO86CA,19,42.02,住商用,鋼筋混凝土造,88年1月21日,十四層,一層
RPTOMLNKPHNFFAO86CA,19,6.02,共有部分,鋼筋混凝土造,88年1月21日,十四層,
RPTOMLNKPHNFFAO86CA,19,1.31,共有部分,鋼筋混凝土造,88年1月21日,十四層,
RPTOMLNKPHNFFAO86CA,19,1.31,共有部分,鋼筋混凝土造,88年1月21日,十四層,
RPTOMLNKPHNFFAO86CA,19,1.20,共有部分,鋼筋混凝土造,88年1月21日,十四層,
RPTOMLNKPHNFFAO86CA,19,42.02,住商用,鋼筋混凝土造,88年1月21日,十四層,一層
RPTOMLNKPHNFFAO86CA,19,6.02,共有部分,鋼筋混凝土造,88年1月21日,十四層,
RPTOMLNKPHNFFAO86CA,19,1.31,共有部分,鋼筋混凝土造,88年1月21日,十四層,
RPTOMLNKPHNFFAO86CA,19,1.31,共有部分,鋼筋混凝土造,88年1月21日,十四層,
RPTOMLNKPHNFFAO86CA,19,1.20,共有部分,鋼筋混凝土造,88年1月21日,十四層,
RPTOMLNKPHNFFAO86CA,19,43.75,住商用,鋼筋混凝土造,88年1月21日,十四層,一層
RPTOMLNKPHNFFAO86CA,19,6.29,共有部分,鋼筋混凝土造,88年1月21日,十四層,
RPTOMLNKPHNFFAO86CA,19,1.20,共有部分,鋼筋混凝土造,88年1月21日,十四層,
RPTOMLNKPHNFFAO86CA,19,1.20,共有部分,鋼筋混凝土造,88年1月21日,十四層,
RPTOMLNKPHNFFAO86CA,19,1.09,共有部分,鋼筋混凝土造,88年1月21日,十四層,
RPPOMLKLPHNFFAO88CA,7,127.61,見其他登記事項,見其他登記事項,100年7月13日,十三層,二層
RPPOMLKLPHNFFAO88CA,7,86.68,共有部分,見其他登記事項,100年7月13日,十四層,
RPUOMLSKPHNFFAO47CA,7,114.67,見其他登記事項,見其他登記事項,100年7月13日,十四層,八層
RPUOMLSKPHNFFAO47CA,7,77.81,共有部分,見其他登記事項,100年7月13日,十四層,
RPPPMLQKPHNFFAO86CA,4,136.11,見其他登記事項,鋼筋混凝土造,103年11月17日,二十五層,二十五層
RPPPMLQKPHNFFAO86CA,4,29.26,共有部分,鋼筋混凝土造,103年11月17日,二十五層,
RPPPMLQKPHNFFAO86CA,4,39.52,共有部分,鋼筋混凝土造,103年11月17日,二十七層,
RPPPMLQKPHNFFAO86CA,4,.02,見其他登記事項,鋼筋混凝土造,103年11月17日,二十五層,
RPPPMLQKPHNFFAO86CA,4,.01,共有部分,鋼筋混凝土造,103年11月17日,二十五層,
RPPPMLQKPHNFFAO86CA,4,16.94,共有部分,鋼筋混凝土造,103年11月17日,二十七層,
RPTOMLLLPHNFFAO76CA,34,95.26,住家用,加強磚造,73年10月3日,二層,一層 二層
RPOOMLKLPHNFFAO78CA,7,107.72,見其他登記事項,見其他登記事項,100年7月13日,十三層,十三層
RPOOMLKLPHNFFAO78CA,7,73.11,共有部分,見其他登記事項,100年7月13日,十四層,
RPUOMLLLPHNFFAO86CA,25,83.16,住家用,鋼筋混凝土造,82年11月10日,五層,三層
RPUOMLLLPHNFFAO86CA,25,9.06,共有部分,鋼筋混凝土造,82年11月10日,五層,
RPUOMLLLPHNFFAO86CA,25,7.66,共有部分,鋼筋混凝土造,82年11月10日,五層,
RPWOMLTKPHNFFAO77CA,11,.27,見其他登記事項,鋼筋混凝土造,96年11月1日,二十九層,
RPWOMLTKPHNFFAO77CA,11,.00,見其他登記事項,鋼筋混凝土造,96年11月1日,二十九層,
RPWOMLTKPHNFFAO77CA,11,2.63,見其他登記事項,鋼筋混凝土造,96年11月1日,二十九層,
RPWOMLTKPHNFFAO77CA,11,4.62,見其他登記事項,鋼筋混凝土造,96年11月1日,二十九層,
RPWOMLTKPHNFFAO77CA,11,88.31,見其他登記事項,鋼筋混凝土造,96年11月1日,二十九層,二十五層
RPWOMLTKPHNFFAO77CA,11,53.66,見其他登記事項,鋼筋混凝土造,96年11月1日,二十九層,
RPWOMLTKPHNFFAO77CA,11,15.73,見其他登記事項,鋼筋混凝土造,96年11月1日,二十九層,
RPUOMLOLPHNFFAO17CA,24,13.19,共有部分,鋼筋混凝土造,83年5月30日,七層,
RPUOMLOLPHNFFAO17CA,24,109.25,住家用,鋼筋混凝土造,83年5月30日,七層,五層
RPUOMLOLPHNFFAO17CA,24,19.77,共有部分,鋼筋混凝土造,83年5月30日,八層,
RPOQMLLLPHNFFAO09CA,2,24.23,共有部分,鋼筋混凝土造,105年4月15日,十四層,
RPOQMLLLPHNFFAO09CA,2,174.35,見其他登記事項,鋼筋混凝土造,105年4月15日,十四層,二層
RPOQMLLLPHNFFAO09CA,2,14.03,共有部分,鋼筋混凝土造,105年4月15日,十四層,
RPOQMLLLPHNFFAO09CA,2,96.56,共有部分,鋼筋混凝土造,105年4月15日,十四層,
RPSNMLPLPHNFFAO96CA,6,340.44,見其他登記事項,鋼筋混凝土造,101年9月20日,二十四層,二十三層
RPSNMLPLPHNFFAO96CA,6,73.64,共有部分,鋼筋混凝土造,101年9月20日,二十四層,
RPSNMLPLPHNFFAO96CA,6,217.27,共有部分,鋼筋混凝土造,101年9月20日,二十四層,
RPWNMLNLPHNFFAO17CA,11,79.11,住家用,鋼筋混凝土造,95年12月20日,七層,六層
RPWNMLNLPHNFFAO17CA,11,1.05,見其他登記事項,鋼筋混凝土造,95年12月20日,四層,
RPWNMLNLPHNFFAO17CA,11,20.91,共有部分,鋼筋混凝土造,95年12月20日,七層,
RPWNMLNLPHNFFAO17CA,11,11.29,共有部分,鋼筋混凝土造,95年12月20日,七層,
RPPNMLRLPHNFFAO86CA,26,50.68,商業用,鋼筋混凝土造,81年1月29日,十二層,五層
RPPNMLRLPHNFFAO86CA,26,5.49,共有部分,鋼筋混凝土造,81年1月29日,000,
RPPNMLRLPHNFFAO86CA,26,13.45,共有部分,鋼筋混凝土造,81年1月29日,十二層,
RPVNMLMJQHNFFAO86CA,22,128.94,住家用,鋼筋混凝土造,84年11月21日,三層,一層 二層 三層
RPTOMLLMPHNFFAO86CA,7,107.72,見其他登記事項,見其他登記事項,100年7月13日,十三層,十三層
RPTOMLLMPHNFFAO86CA,7,73.11,共有部分,見其他登記事項,100年7月13日,十四層,
RPPNMLTLOHNFFAO27CD,21,81.40,住家用,鋼筋混凝土造,86年9月20日,十三層,三層
RPPNMLTLOHNFFAO27CD,21,17.30,見其他登記事項,鋼筋混凝土造,86年9月20日,十三層,
RPSQMLKMPHNFFAO86CA,46,156.00,見其他登記事項,加強磚造,61年7月15日,二層,一層 二層
RPUNMLKMPHNFFAO76CA,13,.04,見其他登記事項,鋼筋混凝土造,94年8月1日,十四層,
RPUNMLKMPHNFFAO76CA,13,88.46,見其他登記事項,鋼筋混凝土造,94年8月1日,十四層,十層
RPUNMLKMPHNFFAO76CA,13,7.97,見其他登記事項,鋼筋混凝土造,94年8月1日,十四層,
RPUNMLKMPHNFFAO76CA,13,19.11,見其他登記事項,鋼筋混凝土造,94年8月1日,十四層,
RPUNMLKMPHNFFAO76CA,13,.00,見其他登記事項,鋼筋混凝土造,94年8月1日,十四層,
RPUNMLKMPHNFFAO76CA,13,26.52,見其他登記事項,鋼筋混凝土造,94年8月1日,十四層,
RPOPMLPLPHNFFAO76CA,,69.48,見其他登記事項,鋼筋混凝土造,106年12月15日,八層,六層
RPOPMLPLPHNFFAO76CA,,34.98,共有部分,鋼筋混凝土造,106年12月15日,八層,
RPOPMLPLPHNFFAO76CA,,19.73,共有部分,鋼筋混凝土造,106年12月15日,八層,
RPUNMLKKPHNFFAO66DA,18,144.41,住家用,鋼筋混凝土造,89年1月25日,七層,五層
RPUNMLKKPHNFFAO66DA,18,23.78,見其他登記事項,鋼筋混凝土造,89年1月25日,七層,
RPUNMLKKPHNFFAO66DA,18,34.86,見其他登記事項,鋼筋混凝土造,89年1月25日,七層,
RPWPMLNLPHNFFAO37CA,25,419.85,住工用,鋼筋混凝土造,81年12月22日,三層,一層 二層 三層
RPQQMLLLPHNFFAO66CA,,69.48,見其他登記事項,鋼筋混凝土造,106年12月15日,八層,三層
RPQQMLLLPHNFFAO66CA,,52.04,共有部分,鋼筋混凝土造,106年12月15日,八層,
RPSQMLLLPHNFFAO86CA,1,58.32,見其他登記事項,鋼筋混凝土造,106年12月15日,八層,五層
RPSQMLLLPHNFFAO86CA,1,46.41,共有部分,鋼筋混凝土造,106年12月15日,八層,
RPRNMLLLPHNFFAO09CA,10,89.19,見其他登記事項,鋼筋混凝土造,97年5月20日,十四層,十二層
RPRNMLLLPHNFFAO09CA,10,18.22,見其他登記事項,鋼筋混凝土造,97年5月20日,十四層,
RPRNMLLLPHNFFAO09CA,10,3.38,見其他登記事項,鋼筋混凝土造,97年5月20日,十四層,
RPRNMLLLPHNFFAO09CA,10,47.86,見其他登記事項,鋼筋混凝土造,97年5月20日,十四層,
RPWOMLLLPHNFFAO07CA,40,138.18,住家用,加強磚造,67年2月25日,二層,一層 二層 騎樓
RPPQMLSKPHNFFAO17CA,18,57.90,住家用,鋼筋混凝土造,89年4月17日,十四層,十一層
