編號,屋齡,建物移轉面積(平方公尺),主要用途,主要建材,建築完成日期,總層數,建物分層
RPOOMLMJPHNFFAA37CA,2,173.36,見其他登記事項,鋼骨鋼筋混凝土造,105年9月30日,十七層,
RPOPMLOJPHNFFAA67CA,9,59.94,住家用,鋼筋混凝土造,97年12月8日,十層,六層
RPOPMLOJPHNFFAA67CA,9,66.59,共有部分,鋼筋混凝土造,97年12月8日,十層,
RPOOMLMKPHNFFAA47CA,3,63.44,住家用,鋼筋混凝土造,104年6月1日,十五層,四層
RPOOMLMKPHNFFAA47CA,3,24.62,見其他登記事項,鋼筋混凝土造,104年6月1日,十五層,
RPOOMLMKPHNFFAA47CA,3,.05,見其他登記事項,鋼筋混凝土造,104年6月1日,十五層,
RPOOMLMKPHNFFAA47CA,3,.02,見其他登記事項,鋼筋混凝土造,104年6月1日,十五層,
RPOOMLMKPHNFFAA47CA,3,28.29,見其他登記事項,鋼筋混凝土造,104年6月1日,十五層,
RPQNMLLLPHNFFAA57CA,26,115.54,住家用,鋼筋混凝土造,81年8月1日,五層,二層
RPQNMLLLPHNFFAA57CA,26,18.77,共有部分,鋼筋混凝土造,81年8月1日,五層,
RPRNMLMKPHNFFAA67CA,1,39.18,見其他登記事項,鋼筋混凝土造,106年8月9日,五層,一層
RPRNMLMKPHNFFAA67CA,1,53.12,見其他登記事項,鋼筋混凝土造,106年8月9日,五層,
RPOPMLMJPHNFFBA57CA,42,80.04,住家用,鋼筋混凝土造,65年10月14日,四層,四層
RPVNMLMJPHNFFBA08CA,40,104.39,住家用,鋼筋混凝土造,67年3月20日,四層,四層
RPXNMLNJPHNFFBA38CA,28,14.01,共有部分,鋼筋混凝土造,78年12月11日,十二層,
RPXNMLNJPHNFFBA38CA,28,42.96,商業用,鋼筋混凝土造,78年12月11日,十二層,一層 騎樓
RPQNMLPJPHNFFBA87CA,45,80.84,住家用,鋼筋混凝土造,62年11月10日,四層,三層
RPQNMLPJPHNFFBA87CA,45,80.84,住家用,鋼筋混凝土造,62年11月10日,四層,四層
RPWOMLMJPHNFFBA28CA,34,111.50,住家用,鋼筋混凝土造,72年12月27日,五層,四層
RPWOMLMJPHNFFBA28CA,34,9.95,共有部分,鋼筋混凝土造,72年12月27日,五層,
RPSNMLOJPHNFFBA97CA,10,32.72,見其他登記事項,鋼筋混凝土造,97年11月11日,十四層,三層
RPSNMLOJPHNFFBA97CA,10,12.22,共有部分,鋼筋混凝土造,97年11月11日,十四層,
RPSNMLOJPHNFFBA97CA,10,3.69,共有部分,鋼筋混凝土造,97年11月11日,十四層,
RPROMLNJPHNFFBA87CA,30,.37,共有部分,鋼筋混凝土造,77年7月1日,十二層,
RPROMLNJPHNFFBA87CA,30,24.29,共有部分,鋼筋混凝土造,77年7月1日,十二層,
RPROMLNJPHNFFBA87CA,30,38.99,見使用執照,鋼筋混凝土造,77年7月1日,十二層,
RPROMLNJPHNFFBA87CA,30,174.17,住家用,鋼筋混凝土造,77年7月1日,十二層,十一層 十二層
RPVOMLPJPHNFFBA48CA,,94.37,,加強磚造,,四層,四層 露台
RPTNMLPJPHNFFBA18CA,41,138.63,商業用,鋼筋混凝土造,66年11月11日,八層,七層
RPTNMLPJPHNFFBA18CA,41,29.91,共有部分,鋼筋混凝土造,66年11月11日,八層,
RPTPMLMJPHNFFCA18CA,38,144.14,住家用,鋼筋混凝土造,69年5月3日,五層,一層
RPWOMLQJPHNFFBA68CA,43,31.57,商業用,鋼筋混凝土造,64年1月1日,十一層,二層
RPVPMLMJPHNFFCA38CA,21,46.79,共有部分,鋼筋混凝土造,86年5月26日,九層,
RPVPMLMJPHNFFCA38CA,21,83.32,住家用,鋼筋混凝土造,86年5月26日,八層,四層
RPRPMLNJPHNFFCA08CA,33,11.06,共有部分,鋼筋混凝土造,73年11月28日,十二層,
RPRPMLNJPHNFFCA08CA,33,48.82,住家用,鋼筋混凝土造,73年11月28日,十二層,十一層
RPPQMLMJPHNFFCA87CA,20,40.77,住家用,鋼筋混凝土造,87年9月11日,十一層,四層
RPPQMLMJPHNFFCA87CA,20,2.32,共有部分,鋼筋混凝土造,87年9月11日,十二層,
RPPQMLMJPHNFFCA87CA,20,4.15,共有部分,鋼筋混凝土造,87年9月11日,十二層,
RPPQMLMJPHNFFCA87CA,20,6.72,共有部分,鋼筋混凝土造,87年9月11日,十一層,
RPPQMLMJPHNFFCA87CA,20,3.20,共有部分,鋼筋混凝土造,87年9月11日,十二層,
RPVOMLNKPHNFFCA48CA,3,.06,見其他登記事項,鋼筋混凝土造,104年10月16日,十四層,一層
RPVOMLNKPHNFFCA48CA,3,.01,見其他登記事項,鋼筋混凝土造,104年10月16日,十四層,
RPVOMLNKPHNFFCA48CA,3,26.42,見其他登記事項,鋼筋混凝土造,104年10月16日,十四層,
RPUOMLNKPHNFFCA38CA,3,51.23,住家用,鋼筋混凝土造,104年10月16日,十四層,八層
RPUOMLNKPHNFFCA38CA,3,9.08,見其他登記事項,鋼筋混凝土造,104年10月16日,十四層,
RPUOMLNKPHNFFCA38CA,3,20.74,見其他登記事項,鋼筋混凝土造,104年10月16日,十四層,
RPVNMLNJPHNFFCA28CA,22,35.50,住家用,鋼筋混凝土造,85年5月30日,十六層,三層 四層
RPVNMLNJPHNFFCA28CA,22,5.54,共有部分,鋼筋混凝土造,85年5月30日,十六層,
RPVNMLNJPHNFFCA28CA,22,5.03,共有部分,鋼筋混凝土造,85年5月30日,十六層,
RPVNMLNJPHNFFCA28CA,22,.48,共有部分,鋼筋混凝土造,85年5月30日,十六層,
RPVNMLNJPHNFFCA28CA,22,.87,共有部分,鋼筋混凝土造,85年5月30日,十六層,
RPUQMLPJPHNFFCA68CA,41,29.55,商業用,鋼筋混凝土造,65年12月8日,七層,三層
RPUQMLPJPHNFFCA68CA,41,5.83,共有部分,鋼筋混凝土造,65年12月8日,七層,
RPUQMLPJPHNFFCA68CA,41,1.69,共有部分,鋼筋混凝土造,65年12月8日,七層,
SPXPMLKLPHNFFCA68CA,3,132.64,見其他登記事項,見其他登記事項,104年10月27日,十層,七層
SPXPMLKLPHNFFCA68CA,3,87.44,見其他登記事項,見其他登記事項,104年10月27日,十層,
SPXPMLKLPHNFFCA68CA,3,13.22,見其他登記事項,見其他登記事項,104年10月27日,十層,
RPXPMLQJPHNFFCA98CA,,74.09,,加強磚造,,三層,三層
RPXPMLKLPHNFFCA58CA,3,291.36,見其他登記事項,見其他登記事項,104年10月27日,十層,七層
RPXPMLKLPHNFFCA58CA,3,189.67,見其他登記事項,見其他登記事項,104年10月27日,十層,
RPXPMLKLPHNFFCA58CA,3,12.60,見其他登記事項,見其他登記事項,104年10月27日,十層,
RPTQMLPLPHNFFCA78CA,37,27.51,住家用,鋼筋混凝土造,70年6月11日,七層,七層
RPSPMLRLPHNFFCA78CA,40,71.25,住家用,鋼筋混凝土造,67年6月28日,五層,二層
RPTQMLPLPHNFFCA78CA,37,9.93,共有部分,鋼筋混凝土造,70年6月11日,七層,
RPSNMLOJPHNFFDA18CA,34,73.75,商業用,鋼筋混凝土造,73年8月10日,十四層,一層 騎樓
RPSNMLOJPHNFFDA18CA,34,4.42,共有部分,鋼筋混凝土造,73年8月10日,十四層,
RPVNMLNJPHNFFDA38CA,18,59.78,商業用,鋼筋混凝土造,89年1月21日,七層,四層
RPVNMLNJPHNFFDA38CA,18,25.30,共有部分,鋼筋混凝土造,89年1月21日,七層,
RPXOMLNJPHNFFDA68CA,35,120.70,住家用,鋼筋混凝土造,72年4月26日,七層,四層
RPXOMLNJPHNFFDA68CA,35,19.55,共有部分,鋼筋混凝土造,72年4月26日,七層,
RPUNMLPJPHNFFDA48CA,29,23.37,商業用,鋼筋混凝土造,78年3月2日,十一層,六層
RPUNMLPJPHNFFDA48CA,29,4.99,共有部分,鋼筋混凝土造,78年3月2日,十一層,
RPUPMLQKPHNFFDA88CA,11,119.36,住家用,鋼筋混凝土造,95年12月18日,十四層,二層
RPUPMLQKPHNFFDA88CA,11,82.82,共有部分,鋼筋混凝土造,95年12月18日,十四層,
RPXPMLMJPHNFFEA78CA,11,38.79,共有部分,鋼筋混凝土造,96年7月11日,十三層,
RPXPMLMJPHNFFEA78CA,11,32.04,共有部分,鋼筋混凝土造,96年7月11日,十三層,
RPXPMLMJPHNFFEA78CA,11,59.42,住家用,鋼筋混凝土造,96年7月11日,十三層,十層
RPXPMLMJPHNFFEA78CA,11,3.89,共有部分,鋼筋混凝土造,96年7月11日,十三層,
RPVOMLOJPHNFFEA68CA,36,31.18,住家用,鋼筋混凝土造,70年12月31日,八層,七層
RPVOMLOJPHNFFEA68CA,36,6.81,共有部分,鋼筋混凝土造,70年12月31日,八層,
RPQSMLNJPHNFFEA48CA,33,14.00,見使用執照,鋼筋混凝土造,74年10月28日,五層,
RPPOMLPJPHNFFEA18CA,36,135.29,住家用,鋼筋混凝土造,70年12月30日,七層,一層
RPQSMLNJPHNFFEA48CA,33,4.56,共有部分,鋼筋混凝土造,74年10月28日,五層,
RPPOMLPJPHNFFEA18CA,36,21.38,共有部分,鋼筋混凝土造,70年12月30日,七層,
RPQSMLNJPHNFFEA48CA,33,139.38,住家用,鋼筋混凝土造,74年10月28日,五層,三層
RPPOMLPJPHNFFEA18CA,36,29.90,見使用執照,鋼筋混凝土造,70年12月30日,七層,
RPVRMLSKPHNFFEA86CA,,54.10,住家用,鋼筋混凝土造,107年4月23日,九層,五層
RPVRMLSKPHNFFEA86CA,,16.24,見其他登記事項,鋼筋混凝土造,107年4月23日,九層,
RPVRMLSKPHNFFEA86CA,,14.75,見其他登記事項,鋼筋混凝土造,107年4月23日,九層,
RPRPMLKKPHNFFEA08CA,45,54.67,住家用,鋼筋混凝土造,62年5月14日,四層,四層
RPSOMLPJPHNFFEA48CA,5,54.84,住家用,鋼筋混凝土造,102年2月27日,十三層,六層
RPSOMLPJPHNFFEA48CA,5,.06,見其他登記事項,鋼筋混凝土造,102年2月27日,十三層,
RPSOMLPJPHNFFEA48CA,5,25.00,見其他登記事項,鋼筋混凝土造,102年2月27日,十三層,
RPSOMLPJPHNFFEA48CA,5,1.06,見其他登記事項,鋼筋混凝土造,102年2月27日,十三層,
RPSOMLPJPHNFFEA48CA,5,.11,見其他登記事項,鋼筋混凝土造,102年2月27日,十三層,
RPURMLSKPHNFFEA76CA,,54.10,住家用,鋼筋混凝土造,107年4月23日,九層,四層
RPURMLSKPHNFFEA76CA,,16.24,見其他登記事項,鋼筋混凝土造,107年4月23日,九層,
RPURMLSKPHNFFEA76CA,,14.75,見其他登記事項,鋼筋混凝土造,107年4月23日,九層,
RPWRMLSKPHNFFEA96CA,,54.10,住家用,鋼筋混凝土造,107年4月23日,九層,七層
RPWRMLSKPHNFFEA96CA,,16.24,見其他登記事項,鋼筋混凝土造,107年4月23日,九層,
RPWRMLSKPHNFFEA96CA,,14.75,見其他登記事項,鋼筋混凝土造,107年4月23日,九層,
RPQSMLSKPHNFFEA09CA,,54.94,住家用,鋼筋混凝土造,107年4月23日,九層,六層
RPQSMLSKPHNFFEA09CA,,16.52,見其他登記事項,鋼筋混凝土造,107年4月23日,九層,
RPQSMLSKPHNFFEA09CA,,14.98,見其他登記事項,鋼筋混凝土造,107年4月23日,九層,
RPQSMLSKPHNFFEA09CA,,50.04,見其他登記事項,鋼筋混凝土造,107年4月23日,九層,
RPVNMLQJQHNFFAA48CA,41,96.44,住家用,鋼筋混凝土造,66年5月6日,四層,一層
RPXRMLSKPHNFFEA07CA,,78.86,住家用,鋼筋混凝土造,107年4月23日,九層,八層
RPXRMLSKPHNFFEA07CA,,23.68,見其他登記事項,鋼筋混凝土造,107年4月23日,九層,
RPXRMLSKPHNFFEA07CA,,21.51,見其他登記事項,鋼筋混凝土造,107年4月23日,九層,
RPXRMLSKPHNFFEA07CA,,50.04,見其他登記事項,鋼筋混凝土造,107年4月23日,九層,
RPRTMLSKPHNFFEA66CA,,79.67,住家用,鋼筋混凝土造,107年4月23日,九層,四層
RPRTMLSKPHNFFEA66CA,,23.96,見其他登記事項,鋼筋混凝土造,107年4月23日,九層,
RPRTMLSKPHNFFEA66CA,,21.74,見其他登記事項,鋼筋混凝土造,107年4月23日,九層,
RPRTMLSKPHNFFEA66CA,,50.04,見其他登記事項,鋼筋混凝土造,107年4月23日,九層,
RPTSMLSKPHNFFEA76CA,,78.67,住家用,鋼筋混凝土造,107年4月23日,九層,七層
RPTSMLSKPHNFFEA76CA,,23.65,見其他登記事項,鋼筋混凝土造,107年4月23日,九層,
RPTSMLSKPHNFFEA76CA,,21.47,見其他登記事項,鋼筋混凝土造,107年4月23日,九層,
RPTSMLSKPHNFFEA76CA,,50.04,見其他登記事項,鋼筋混凝土造,107年4月23日,九層,
RPSTMLSKPHNFFEA76CA,,79.67,住家用,鋼筋混凝土造,107年4月23日,九層,七層
RPSTMLSKPHNFFEA76CA,,23.96,見其他登記事項,鋼筋混凝土造,107年4月23日,九層,
RPSTMLSKPHNFFEA76CA,,21.74,見其他登記事項,鋼筋混凝土造,107年4月23日,九層,
RPSTMLSKPHNFFEA76CA,,50.04,見其他登記事項,鋼筋混凝土造,107年4月23日,九層,
RPUSMLSKPHNFFEA86CA,,78.67,住家用,鋼筋混凝土造,107年4月23日,九層,九層
RPUSMLSKPHNFFEA86CA,,23.65,見其他登記事項,鋼筋混凝土造,107年4月23日,九層,
RPUSMLSKPHNFFEA86CA,,21.47,見其他登記事項,鋼筋混凝土造,107年4月23日,九層,
RPUSMLSKPHNFFEA86CA,,50.04,見其他登記事項,鋼筋混凝土造,107年4月23日,九層,
RPSSMLSKPHNFFEA66CA,,78.67,住家用,鋼筋混凝土造,107年4月23日,九層,三層
RPSSMLSKPHNFFEA66CA,,23.65,見其他登記事項,鋼筋混凝土造,107年4月23日,九層,
RPSSMLSKPHNFFEA66CA,,21.47,見其他登記事項,鋼筋混凝土造,107年4月23日,九層,
RPSSMLSKPHNFFEA66CA,,50.04,見其他登記事項,鋼筋混凝土造,107年4月23日,九層,
RPPNMLLJQHNFFEA77CA,43,67.62,住家用,鋼筋混凝土造,64年1月17日,四層,三層
RPPNMLLJQHNFFEA77CA,43,67.62,住家用,鋼筋混凝土造,64年1月17日,四層,三層
RPPNMLMLPHNFFEA97CA,,54.94,住家用,鋼筋混凝土造,107年4月23日,九層,九層
RPPNMLMLPHNFFEA97CA,,16.52,見其他登記事項,鋼筋混凝土造,107年4月23日,九層,
RPPNMLMLPHNFFEA97CA,,14.98,見其他登記事項,鋼筋混凝土造,107年4月23日,九層,
RPPNMLMLPHNFFEA97CA,,50.04,見其他登記事項,鋼筋混凝土造,107年4月23日,九層,
RPSOMLNJPHNFFFA38CA,30,76.89,住家用,鋼筋混凝土造,77年2月11日,十層,七層
RPSOMLNJPHNFFFA38CA,30,4.59,共有部分,鋼筋混凝土造,77年2月11日,十層,
RPOOMLNJPHNFFFA97CA,47,168.50,住家用,鋼筋混凝土造,60年4月5日,六層,三層
RPVOMLQJPHNFFFA98CA,36,98.24,住家用,鋼筋混凝土造,71年7月7日,七層,二層
RPVOMLQJPHNFFFA98CA,36,34.02,共有部分,鋼筋混凝土造,71年7月7日,七層,
RPPQMLPJPHNFFFA48CA,,137.04,見其他登記事項,鋼筋混凝土造,106年12月28日,十二層,
RPPQMLPJPHNFFFA48CA,,137.49,住家用,鋼筋混凝土造,106年12月28日,十二層,九層
RPSPMLPJPHNFFFA68CA,34,110.68,住家用,鋼筋混凝土造,73年6月7日,五層,四層
RPSPMLPJPHNFFFA68CA,34,3.05,共有部分,鋼筋混凝土造,73年6月7日,五層,
RPSOMLTJPHNFFFA98CA,2,294.40,住家用,鋼骨鋼筋混凝土造,105年10月5日,二十七層,四層
RPSOMLTJPHNFFFA98CA,2,59.03,見其他登記事項,鋼骨鋼筋混凝土造,105年10月5日,二十七層,
RPSOMLTJPHNFFFA98CA,2,87.09,見其他登記事項,鋼骨鋼筋混凝土造,105年10月5日,二十七層,
RPSOMLTJPHNFFFA98CA,2,118.39,見其他登記事項,鋼骨鋼筋混凝土造,105年10月5日,二十七層,
RPVNMLOJPHNFFCA48DA,38,220.98,住家用,加強磚造,69年4月12日,二層,一層 二層
RPPNMLMKPHNFFFA97CA,50,149.13,住家用,加強磚造,57年10月16日,四層,二層
RPQOMLKKPHNFFFA97CA,2,294.40,住家用,鋼骨鋼筋混凝土造,105年10月5日,二十七層,十一層
RPQOMLKKPHNFFFA97CA,2,59.03,見其他登記事項,鋼骨鋼筋混凝土造,105年10月5日,二十七層,
RPQOMLKKPHNFFFA97CA,2,87.09,見其他登記事項,鋼骨鋼筋混凝土造,105年10月5日,二十七層,
RPQOMLKKPHNFFFA97CA,2,118.39,見其他登記事項,鋼骨鋼筋混凝土造,105年10月5日,二十七層,
RPUOMLOJPHNFFDA58DA,1,126.62,見其他登記事項,鋼筋混凝土造,106年7月7日,二十四層,二十三層
RPUOMLOJPHNFFDA58DA,1,100.91,見其他登記事項,見其他登記事項,106年7月7日,二十四層,
RPTOMLNJPHNFFCA28DA,36,103.81,住家用,鋼筋混凝土造,71年4月8日,七層,七層
RPTOMLNJPHNFFCA28DA,36,5.61,共有部分,鋼筋混凝土造,71年4月8日,七層,
RPRNMLMJPHNFFCA87DA,24,30.27,商業用,鋼筋混凝土造,83年2月24日,十一層,六層
RPRNMLMJPHNFFCA87DA,24,4.61,共有部分,鋼筋混凝土造,83年2月24日,十一層,
RPRNMLMJPHNFFCA87DA,24,5.61,共有部分,鋼筋混凝土造,83年2月24日,十一層,
RPQNMLRJPHNFFDA38DA,9,.07,住家用,鋼筋混凝土造,98年4月8日,十三層,
RPQNMLRJPHNFFDA38DA,9,39.43,共有部分,鋼筋混凝土造,98年4月8日,十三層,
RPQNMLRJPHNFFDA38DA,9,.02,共有部分,鋼筋混凝土造,98年4月8日,十三層,
RPQNMLRJPHNFFDA38DA,9,62.40,住家用,鋼筋混凝土造,98年4月8日,十三層,三層
RPQNMLRJPHNFFDA38DA,9,19.27,共有部分,鋼筋混凝土造,98年4月8日,十三層,
RPQNMLRJPHNFFDA38DA,9,14.71,共有部分,鋼筋混凝土造,98年4月8日,十三層,
RPVOMLOJPHNFFDA68DA,,62.17,住家用,加強磚造,,四層,四層
RPTPMLNJPHNFFEA58DA,35,96.63,住家用,鋼筋混凝土造,72年4月14日,五層,五層
RPTPMLNJPHNFFEA58DA,35,11.64,共有部分,鋼筋混凝土造,72年4月14日,五層,
RPUSMLNJPHNFFEA98DA,40,84.54,住家用,鋼筋混凝土造,67年1月16日,五層,一層
RPUSMLNJPHNFFEA98DA,40,309.88,見使用執照,鋼筋混凝土造,67年1月16日,五層,地下層
RPRNMLRJPHNFFEA58DA,38,102.50,住家用,鋼筋混凝土造,69年8月28日,五層,五層
RPUOMLKMPHNFFFA68DA,31,10.49,見其他登記事項,見使用執照,75年12月31日,十八層,地下四層
RPRNMLOKPHNFFFA48DA,35,76.17,住家用,鋼筋混凝土造,72年8月26日,五層,三層
RPRNMLOKPHNFFFA48DA,35,14.42,共有部分,鋼筋混凝土造,72年8月26日,五層,
RPWQMLTJPHNFFEA96DA,13,23.56,住家用,鋼筋混凝土造,94年11月11日,十三層,三層
RPWQMLTJPHNFFEA96DA,13,11.80,共有部分,鋼筋混凝土造,94年11月11日,十三層,
RPWQMLTJPHNFFEA96DA,13,4.68,共有部分,鋼筋混凝土造,94年11月11日,十三層,
RPQPMLQJPHNFFDA48DA,41,18.32,共有部分,鋼筋混凝土造,66年1月10日,十二層,
RPQPMLQJPHNFFDA48DA,,94.60,,鋼筋混凝土造,,十二層,三層
RPOOMLKKPHNFFFA87DA,,42.11,商業用,鋼筋混凝土造,,十一層,四層
RPOOMLKKPHNFFFA87DA,,11.50,共有部分,鋼筋混凝土造,,十一層,
RPSPMLQJPHNFFEA78DA,24,121.27,住家用,鋼筋混凝土造,83年11月2日,八層,八層
RPSPMLQJPHNFFEA78DA,24,46.06,共有部分,鋼筋混凝土造,83年11月2日,八層,
RPXNMLSKPHNFFCA56DA,14,90.58,住家用,鋼筋混凝土造,92年12月9日,十四層,四層
RPXNMLSKPHNFFCA56DA,14,32.74,共有部分,鋼筋混凝土造,92年12月9日,十四層,
RPXNMLSKPHNFFCA56DA,14,24.01,共有部分,鋼筋混凝土造,92年12月9日,十四層,
RPXNMLSKPHNFFCA56DA,14,11.24,共有部分,鋼筋混凝土造,92年12月9日,十四層,
RPXNMLSKPHNFFCA56DA,14,4.40,共有部分,鋼筋混凝土造,92年12月9日,十四層,
RPSRMLQJPHNFFCA78DA,21,83.32,住家用,鋼筋混凝土造,86年5月26日,八層,三層
RPSRMLQJPHNFFCA78DA,21,46.52,共有部分,鋼筋混凝土造,86年5月26日,十層,
RPRNMLPJPHNFFCA18DA,26,26.11,住家用,鋼筋混凝土造,81年4月27日,五層,三層
RPRNMLPJPHNFFCA18DA,26,10.97,共有部分,鋼筋混凝土造,81年4月27日,五層,
RPRQMLNJPHNFFCA28DA,19,51.36,住家用,鋼筋混凝土造,88年1月21日,十三層,十三層
RPRQMLNJPHNFFCA28DA,19,2.76,共有部分,鋼筋混凝土造,88年1月21日,十三層,
RPRQMLNJPHNFFCA28DA,19,11.49,共有部分,鋼筋混凝土造,88年1月21日,十三層,
RPUNMLKMPHNFFBA18DA,10,212.19,住家用,鋼筋混凝土造,97年2月22日,十二層,七層
RPUNMLKMPHNFFBA18DA,10,4.94,共有部分,鋼筋混凝土造,97年2月22日,十二層,
RPUNMLKMPHNFFBA18DA,10,87.08,共有部分,鋼筋混凝土造,97年2月22日,十二層,
RPUNMLKMPHNFFBA18DA,10,3.35,共有部分,鋼筋混凝土造,97年2月22日,十二層,
RPUNMLKMPHNFFBA18DA,10,108.46,共有部分,鋼筋混凝土造,97年2月22日,十二層,
RPUNMLKMPHNFFBA18DA,10,9.46,共有部分,鋼筋混凝土造,97年2月22日,十二層,
RPSOMLOLPHNFFAA28DA,19,8.34,停車空間,鋼筋混凝土造,88年5月24日,十二層,
RPSOMLOLPHNFFAA28DA,19,.02,共有部分,鋼筋混凝土造,88年5月24日,十二層,
RPSOMLOLPHNFFAA28DA,19,1.63,共有部分,鋼筋混凝土造,88年5月24日,十二層,
RPSOMLOLPHNFFAA28DA,19,8.83,見其他登記事項,鋼筋混凝土造,88年5月24日,十二層,
RPSOMLOLPHNFFAA28DA,19,5.64,共有部分,鋼筋混凝土造,88年5月24日,十二層,
RPSOMLOLPHNFFAA28DA,19,54.67,見其他登記事項,鋼筋混凝土造,88年5月24日,十二層,三層
RPSOMLOLPHNFFAA28DA,19,5.24,見其他登記事項,鋼筋混凝土造,88年5月24日,十二層,
RPTOMLSKPHNFFAA68DA,35,15.75,見使用執照,鋼筋混凝土造,72年7月3日,六層,二層
RPTOMLSKPHNFFAA68DA,36,25.01,共有部分,鋼筋混凝土造,71年7月3日,六層,
RPUOMLSKPHNFFAA78DA,35,15.75,見使用執照,鋼筋混凝土造,72年7月3日,六層,二層
RPUOMLSKPHNFFAA78DA,36,25.01,共有部分,鋼筋混凝土造,71年7月3日,六層,
RPTOMLNKPHNFFFA58CA,10,.05,見其他登記事項,鋼筋混凝土造,97年10月28日,十二層,地下一層
RPTOMLNKPHNFFFA58CA,10,25.40,共有部分,鋼筋混凝土造,97年10月28日,十二層,
RPTOMLNKPHNFFFA58CA,10,.03,共有部分,鋼筋混凝土造,97年10月28日,十二層,
RPTOMLNKPHNFFFA58CA,10,2.65,共有部分,鋼筋混凝土造,97年10月28日,十二層,
RPTOMLNKPHNFFFA58CA,10,1.86,共有部分,鋼筋混凝土造,97年10月28日,十二層,
RPWNMLNLPHNFFFA88CA,2,2.40,見其他登記事項,鋼骨鋼筋混凝土造,105年7月21日,二十五層,
RPWNMLNLPHNFFFA88CA,2,142.04,住家用,鋼骨鋼筋混凝土造,105年7月21日,二十五層,二十四層
RPWNMLNLPHNFFFA88CA,2,95.57,見其他登記事項,鋼骨鋼筋混凝土造,105年7月21日,二十五層,
RPVNMLQKPHNFFFA98CA,36,218.16,住家用,鋼筋混凝土造,71年11月25日,十四層,十層
RPVNMLQKPHNFFFA98CA,,48.03,共有部分,鋼筋混凝土造,,十四層,
RPVNMLQKPHNFFFA98CA,36,46.35,見其他登記事項,鋼筋混凝土造,71年11月25日,十四層,
RPXNMLRKPHNFFAA88DA,1,.29,見其他登記事項,鋼筋混凝土造,106年7月4日,十九層,
RPXNMLRKPHNFFAA88DA,1,31.54,見其他登記事項,鋼筋混凝土造,106年7月4日,十九層,
RPXNMLRKPHNFFAA88DA,1,111.71,見其他登記事項,鋼筋混凝土造,106年7月4日,十九層,十六層
RPXNMLRKPHNFFAA88DA,1,54.74,見其他登記事項,鋼筋混凝土造,106年7月4日,十九層,
RPRNMLOJPHNFFFA28CA,,53.83,商業用,鋼筋混凝土造,,十四層,四層
RPRNMLOJPHNFFFA28CA,,11.20,共有部分,鋼筋混凝土造,,十四層,
RPRNMLOJPHNFFFA28CA,,4.00,共有部分,鋼筋混凝土造,,十四層,
RPWQMLKMPHNFFEA88CA,4,109.81,住家用,鋼筋混凝土造,103年8月19日,十三層,六層
RPWQMLKMPHNFFEA88CA,4,12.32,見其他登記事項,鋼筋混凝土造,103年8月19日,十三層,
RPWQMLKMPHNFFEA88CA,4,31.42,見其他登記事項,鋼筋混凝土造,103年8月19日,十三層,
