編號,屋齡,建物移轉面積(平方公尺),主要用途,主要建材,建築完成日期,總層數,建物分層
RPXOMLNJPHNFFEE56CA,11,58.53,住家用,鋼筋混凝土造,96年1月12日,十五層,八層
RPXOMLNJPHNFFEE56CA,11,47.01,共有部分,鋼筋混凝土造,96年1月12日,十五層,
RPVOMLNJPHNFFEE98CA,22,101.29,住商用,鋼筋混凝土造,85年11月18日,十四層,一層 二層 三層
RPVOMLNJPHNFFEE98CA,22,42.83,見使用執照,鋼筋混凝土造,85年11月18日,十四層,
RPXNMLOJPHNFFEE56CA,7,221.59,見其它登記事項,鋼筋混凝土造,100年10月3日,二十七層,十層
RPXNMLOJPHNFFEE56CA,7,166.91,見其它登記事項,鋼筋混凝土造,100年10月3日,二十七層,
RPSNMLOJPHNFFEE68CA,21,85.55,住家用,鋼筋混凝土造,86年5月8日,八層,八層
RPSNMLOJPHNFFEE68CA,21,48.44,見使用執照,鋼筋混凝土造,86年5月8日,八層,
RPSOMLNJPHNFFEE68CA,19,102.86,見其它登記事項,見其它登記事項,87年12月9日,十六層,二層
RPSOMLNJPHNFFEE68CA,19,51.43,住家用,見使用執照,87年12月9日,十六層,
RPXNMLPJPHNFFEE66CA,14,160.05,住家用,見其它登記事項,93年4月7日,四層,一層 二層 三層 四層
RPRQMLQJPHNFFEE09CA,6,152.54,住家用,鋼筋混凝土造,101年11月15日,十五層,八層
RPRQMLQJPHNFFEE09CA,6,121.47,見其它登記事項,鋼筋混凝土造,101年11月15日,十五層,
RPVPMLPJPHNFFEE66CA,3,221.97,見其它登記事項,見其它登記事項,104年5月28日,四層,一層 二層 三層 四層
RPUNMLTJPHNFFEE76CA,12,59.64,住家用,鋼筋混凝土造,94年12月1日,十五層,八層
RPUNMLTJPHNFFEE76CA,12,41.47,見其它登記事項,鋼筋混凝土造,94年12月1日,十五層,
RPTNMLLKPHNFFEE58CA,6,99.60,住家用,鋼筋混凝土造,101年11月23日,十五層,六層
RPTNMLLKPHNFFEE58CA,6,73.31,見其它登記事項,鋼筋混凝土造,101年11月23日,十五層,
RPSOMLTJPHNFFEE66CA,7,77.53,住家用,鋼筋混凝土造,100年10月3日,十三層,五層
RPSOMLTJPHNFFEE66CA,7,48.81,共有部分,鋼筋混凝土造,100年10月3日,十三層,
RPSNMLKKPHNFFEE38CA,30,100.55,,鋼筋混凝土造,77年1月23日,五層,五層
RPSNMLKKPHNFFEE38CA,30,10.68,見使用執照,鋼筋混凝土造,77年1月23日,000,
RPSNMLKKPHNFFEE38CA,30,7.21,,鋼筋混凝土造,77年1月23日,五層,
RPTNMLKKPHNFFEE48CA,24,117.10,見使用執照,鋼筋混凝土造,83年5月2日,九層,七層 電梯樓梯間
RPTNMLKKPHNFFEE48CA,24,43.70,見使用執照,鋼筋混凝土造,83年5月2日,九層,
RPUOMLKKPHNFFEE68CA,13,56.56,住家用,鋼筋混凝土造,94年5月20日,十四層,二層
RPUOMLKKPHNFFEE68CA,13,27.00,見使用執照,鋼筋混凝土造,94年5月20日,十四層,
RPOPMLQJPHNFFEE68CA,10,121.26,住家用,鋼筋混凝土造,97年4月17日,十五層,十五層
RPOPMLQJPHNFFEE68CA,10,90.37,共有部分,鋼筋混凝土造,97年4月17日,十五層,
RPUOMLLKPHNFFEE78CA,28,236.38,住家用,鋼筋混凝土造,79年1月16日,十四層,十層
RPUOMLLKPHNFFEE78CA,28,54.20,見使用執照,鋼筋混凝土造,79年1月16日,十四層,
RPROMLKLPHNFFEE48CA,,48.00,見其它登記事項,見其它登記事項,107年1月5日,二十二層,四層
RPROMLKLPHNFFEE48CA,,28.72,見其它登記事項,見其它登記事項,107年1月5日,二十二層,
RPOPMLKLPHNFFEE28CA,22,43.40,住家用,鋼筋混凝土造,85年10月28日,二十三層,五層
RPOPMLKLPHNFFEE28CA,22,43.40,住家用,鋼筋混凝土造,85年10月28日,二十三層,五層
RPOPMLKLPHNFFEE28CA,22,23.84,見使用執照,鋼筋混凝土造,85年10月28日,二十三層,
RPOPMLKLPHNFFEE28CA,22,23.84,見使用執照,鋼筋混凝土造,85年10月28日,二十三層,
RPXNMLLJQHNFFEE98CA,23,278.61,住商用,鋼筋混凝土造,84年6月27日,五層,一層 二層 三層 四層 五層 騎樓
RPRPMLQKPHNFFEE09CA,1,64.87,見其它登記事項,見其它登記事項,106年1月23日,十五層,三層
RPRPMLQKPHNFFEE09CA,1,60.93,見其它登記事項,見其它登記事項,106年1月23日,十五層,
RPVOMLNKPHNFFEE09CA,5,101.58,住家用,鋼筋混凝土造,102年11月6日,十五層,十二層
RPVOMLNKPHNFFEE09CA,5,81.41,共有部分,鋼筋混凝土造,102年11月6日,十五層,
RPVNMLOLPHNFFFE66CA,,223.36,住家用,鋼筋混凝土造,107年3月14日,四層,一層 二層 三層 四層
RPVNMLPLPHNFFFE76CA,1,141.72,見其他登記事項,鋼筋混凝土造,106年8月21日,二十四層,十四層
RPVNMLPLPHNFFFE76CA,1,95.36,見其他登記事項,鋼筋混凝土造,106年8月21日,二十四層,
RPQOMLMJPHNFFGE58CA,44,69.01,住家用,加強磚造,63年4月6日,二層,一層 二層
RPVNMLPJPHNFFGE66CA,21,80.13,住家用,鋼筋混凝土造,86年9月19日,十四層,五層
RPVNMLPJPHNFFGE66CA,21,25.03,共有部份,鋼筋混凝土造,86年9月19日,十四層,
RPOOMLPJPHNFFFE58CA,23,91.78,住家用,鋼筋混凝土造,84年1月15日,十六層,九層
RPOOMLPJPHNFFFE58CA,26,52.35,見其他登記事項,鋼筋混凝土造,81年1月15日,十六層,
RPWNMLPLPHNFFFE86CA,1,125.10,見其他登記事項,鋼筋混凝土造,106年8月21日,二十四層,十二層
RPWNMLPLPHNFFFE86CA,1,86.56,見其他登記事項,鋼筋混凝土造,106年8月21日,二十四層,
RPRNMLNJPHNFFGE68CA,28,93.63,住家用,鋼筋混凝土造,79年3月16日,六層,三層
RPRNMLNJPHNFFGE68CA,28,42.79,共有部份,鋼筋混凝土造,79年3月16日,六層,
RPPNMLRJPHNFFGE88CA,13,176.70,見其他登記事項,見其他登記事項,94年3月1日,四層,一層 二層 三層 四層 屋頂突出物
RPQOMLSKPHNFFGE66CA,45,73.32,住家用,加強磚造,62年7月10日,二層,一層 二層
RPPQMLQKPHNFFGE56CA,36,72.44,住家用,鋼筋混凝土造,71年11月25日,五層,二層
RPSNMLLMPHNFFGE88CA,45,92.51,住家用,加強磚造,62年3月30日,四層,四層
RPPNMLNJPHNFFIE68CA,4,218.70,見其他登記事項,鋼筋混凝土造,103年8月8日,四層,一層 二層 三層 四層 見其他登記事項
RPPNMLQJPHNFFGE78CA,44,147.11,住家用,加強磚造,63年4月8日,三層,一層 二層 三層 騎樓
RPQOMLNLPHNFFGE88CA,24,226.49,見使用執照,鋼筋混凝土造,83年10月28日,四層,一層 二層 三層 四層 見其他登記事項
RPQOMLNLPHNFFGE88CA,24,2.96,見使用執照,鋼筋混凝土造,83年10月28日,四層,
RPOOMLKKPHNFFIE48CA,37,84.32,住家用,鋼筋混凝土造,70年11月15日,二層,一層 二層 騎樓
RPQNMLQLPHNFFFE98CA,31,97.72,工業用,鋼造,76年7月30日,一層,一層
RPQNMLQLPHNFFFE98CA,31,195.44,工業用,鋼造,76年7月30日,一層,一層
RPPNMLOJPHNFFIE78CA,,221.54,見其他登記事項,見其他登記事項,107年2月9日,四層,一層 二層 三層 四層 見其他登記事項
RPQNMLLLPHNFFGE58CA,38,181.46,見使用執照,鋼筋混凝土造,69年1月10日,三層,一層 二層 三層 騎樓
RPPNMLRJPHNFFIE09CA,3,650.97,見其他登記事項,鋼筋混凝土造,104年10月8日,四層,一層 二層 三層 四層 見其他登記事項
RPQNMLOKPHNFFIE98CA,,219.98,見其他登記事項,見其他登記事項,107年2月8日,四層,一層 二層 三層 四層 見其他登記事項
RPQNMLOKPHNFFIE98CA,,.27,見其他登記事項,見其他登記事項,107年2月8日,四層,
RPQNMLTJPHNFFIE76CA,14,275.95,見其他登記事項,鋼筋混凝土造,93年3月8日,五層,一層 二層 三層 四層 五層
RPXNMLTKPHNFFIE57CA,,210.25,見其他登記事項,見其他登記事項,107年2月8日,四層,一層 二層 三層 四層
RPXNMLTKPHNFFIE57CA,,.27,見其他登記事項,見其他登記事項,107年2月8日,四層,
RPQOMLKMPHNFFLE56CA,6,318.29,見其他登記事項,鋼筋混凝土造,101年6月28日,二層,一層 二層 屋頂突出物
RPRNMLKLPHNFFJE88CA,21,76.72,住家用,鋼筋混凝土造,86年1月22日,十層,一層
RPRNMLKLPHNFFJE88CA,21,18.56,見其他登記事項,鋼筋混凝土造,86年1月22日,十層,
RPRNMLQJPHNFFLE86CA,,159.63,見其他登記事項,鋼筋混凝土造,107年3月23日,三層,一層 二層 三層
RPQNMLQKPHNFFLE86CA,38,101.64,見其他登記事項,加強磚造,69年2月7日,二層,一層 二層 屋頂突出物 騎樓
RPRNMLQLPHNFFLE07CA,38,96.83,住家用,鋼筋混凝土造,69年11月25日,五層,五層
RPPNMLRLOHNFFAE68CD,9,93.71,住家用,鋼筋混凝土造,98年3月25日,十五層,十四層
RPPNMLRLOHNFFAE68CD,9,58.89,共有部分,鋼筋混凝土造,98年3月25日,十五層,
RPQPMLSKPHNFFGE86DA,13,55.55,見其他登記事項,見其他登記事項,94年10月2日,十三層,四層
RPQPMLSKPHNFFGE86DA,13,24.11,見其他登記事項,見其他登記事項,94年10月2日,十三層,
RPTNMLSLOHNFFBE66CD,23,23.36,住家用,鋼筋混凝土造,84年7月3日,十二層,十一層
RPTNMLSLOHNFFBE66CD,23,7.18,見使用執照,鋼筋混凝土造,84年7月3日,十二層,
RPPNMLPLOHNFFDE78CD,40,48.12,,鋼筋混凝土造,67年10月18日,五層,五層
RPSNMLSLOHNFFBE56CD,30,81.59,,鋼筋混凝土造,77年4月8日,五層,五層 夾層
RPQNMLPLOHNFFCE78CD,24,48.60,住家用,鋼筋混凝土造,83年8月16日,十二層,五層
RPQNMLPLOHNFFCE78CD,24,14.00,見使用執照,鋼筋混凝土造,83年8月16日,十二層,
RPQNMLSLOHNFFCE09CD,35,87.15,,鋼筋混凝土造,72年3月7日,五層,五層
RPPNMLSLOHNFFCE98CD,33,90.92,,鋼筋混凝土造,74年2月6日,五層,二層
RPQNMLSLOHNFFDE56CD,26,82.51,住家用,鋼筋混凝土造,81年8月17日,十層,四層 電梯樓梯間
RPQNMLSLOHNFFDE56CD,26,13.09,見使用執照,鋼筋混凝土造,81年8月17日,十層,
RPSNMLQLOHNFFDE56CD,26,86.33,住家用,鋼筋混凝土造,81年10月29日,八層,三層
RPSNMLQLOHNFFDE56CD,26,49.01,見使用執照,鋼筋混凝土造,81年10月29日,八層,
RPSNMLSLOHNFFDE76CD,4,113.38,住家用,鋼筋混凝土造,103年8月31日,十五層,十一層
RPSNMLSLOHNFFDE76CD,4,84.80,共有部分,鋼筋混凝土造,103年8月31日,十五層,
RPRNMLSLOHNFFDE66CD,4,91.58,住家用,鋼筋混凝土造,103年8月31日,十五層,九層
RPRNMLSLOHNFFDE66CD,4,73.02,共有部分,鋼筋混凝土造,103年8月31日,十五層,
RPXNMLSLOHNFFDE27CD,20,86.06,住家用,鋼筋混凝土造,87年8月12日,十四層,九層
RPXNMLSLOHNFFDE27CD,20,57.58,見使用執照,鋼筋混凝土造,87年8月12日,十四層,
RPTNMLOKOHNFFGE66CD,2,58.77,見其他登記事項,見其他登記事項,105年11月1日,十五層,十五層
RPTNMLOKOHNFFGE66CD,2,52.54,見其他登記事項,見其他登記事項,105年11月1日,十五層,
RPVNMLOKOHNFFGE86CD,1,58.77,見其他登記事項,見其他登記事項,105年11月1日,十五層,十五層
RPVNMLOKOHNFFGE86CD,1,52.54,見其他登記事項,見其他登記事項,105年11月1日,十五層,
RPUNMLOKOHNFFGE76CD,1,60.16,見其他登記事項,見其他登記事項,105年11月1日,十五層,十五層
RPUNMLOKOHNFFGE76CD,1,52.29,見其他登記事項,見其他登記事項,105年11月1日,十五層,
RPQNMLSLOHNFFGE86CD,1,153.39,見其他登記事項,見其他登記事項,106年3月3日,十二層,八層
RPQNMLSLOHNFFGE86CD,1,152.92,見其他登記事項,見其他登記事項,106年3月3日,十二層,
RPRNMLSLOHNFFGE96CD,8,85.96,見其他登記事項,鋼筋混凝土造,99年1月10日,十五層,三層
RPRNMLSLOHNFFGE96CD,8,58.45,見其他登記事項,鋼筋混凝土造,99年1月10日,十五層,
RPQNMLSLOHNFFIE07CD,1,72.61,見其他登記事項,鋼筋混凝土造,106年3月13日,十五層,十一層
RPQNMLSLOHNFFIE07CD,1,70.39,見其他登記事項,鋼筋混凝土造,106年3月13日,十五層,
RPQNMLOKOHNFFGE98CD,2,97.52,見其他登記事項,見其他登記事項,105年11月1日,十五層,七層
RPQNMLOKOHNFFGE98CD,2,71.90,見其他登記事項,見其他登記事項,105年11月1日,十五層,
RPQNMLTLOHNFFJE27CD,38,92.80,住商用,加強磚造,69年9月1日,二層,一層 二層 騎樓
RPUNMLSLOHNFFDE96CD,11,54.63,住家用,鋼筋混凝土造,96年1月31日,十五層,十三層
RPUNMLSLOHNFFDE96CD,11,54.03,見其它登記事項,鋼筋混凝土造,96年1月31日,十五層,
RPPNMLRLOHNFFIE86CD,31,117.73,住家用,鋼筋混凝土造,76年8月24日,三層,一層 二層 三層 屋頂突出物
RPWNMLLLOHNFFJE07CD,,254.70,住家用,鋼筋混凝土造,107年3月13日,三層,一層 二層 三層 騎樓 見其他登記事項
RPWPMLMJPHNFFLE47CD,37,112.20,住商用,鋼筋混凝土造,70年2月15日,二層,一層 二層 騎樓
RPQNMLSLOHNFFLE37CD,26,141.65,住家用,鋼筋混凝土造,81年8月29日,三層,一層 二層 三層 屋頂突出物
RPQNMLMJPHNFFJE09CD,,257.25,住家用,鋼筋混凝土造,107年3月13日,三層,一層 二層 三層 騎樓 見其他登記事項
RPQOMLSJOHNFFJE07CD,,177.10,住家用,鋼筋混凝土造,106年10月23日,三層,一層 二層 三層 見其他登記事項
RPPNMLSLOHNFFGE76CD,2,111.08,見其他登記事項,見其他登記事項,105年6月23日,十五層,十五層
RPPNMLSLOHNFFGE76CD,2,74.23,見其他登記事項,見其他登記事項,105年6月23日,十五層,
RPTOMLSJOHNFFJE37CD,,183.79,住家用,鋼筋混凝土造,106年10月23日,三層,一層 二層 三層 見其他登記事項
RPPNMLSLNHNFFGE66CD,2,104.90,見其他登記事項,見其他登記事項,105年6月23日,十五層,十五層
RPPNMLSLNHNFFGE66CD,2,71.19,見其他登記事項,見其他登記事項,105年6月23日,十五層,
RPPNMLMKOHNFFCE28CD,3,99.03,住家用,鋼筋混凝土造,103年12月1日,十五層,十層
RPPNMLMKOHNFFCE28CD,3,67.56,見其它登記事項,鋼筋混凝土造,103年12月1日,十五層,
RPPNMLTLOHNFFAE88CD,20,122.80,住家用,鋼筋混凝土造,87年12月10日,十四層,六層
RPPNMLTLOHNFFAE88CD,20,49.05,共有部分,鋼筋混凝土造,87年12月10日,十四層,
RPQNMLSLOHNFFBE98CD,26,68.73,住商用,鋼筋混凝土造,81年4月30日,七層,一層 夾層
RPQNMLSLOHNFFBE98CD,26,11.16,見使用執照,鋼筋混凝土造,81年4月30日,七層,
RPPNMLMJPHNFFDE38CD,25,139.77,住家用,鋼筋混凝土造,82年6月4日,十九層,八層
RPPNMLMJPHNFFDE38CD,25,43.03,見使用執照,鋼筋混凝土造,82年6月4日,十九層,
RPRNMLTLOHNFFEE86CD,45,62.92,,加強磚造,62年4月25日,二層,一層 二層
RPPNMLLJPHNFFFE48CD,29,157.48,住商用,鋼筋混凝土造,78年8月21日,二層,一層 二層 騎樓
RPPNMLSLOHNFFAE78CD,1,127.72,見其它登記事項,見其它登記事項,106年1月19日,二十三層,八層
RPPNMLSLOHNFFAE78CD,1,96.99,見其它登記事項,見其它登記事項,106年1月19日,二十三層,
RPUNMLLKPHNFFBE48DA,27,236.38,,鋼筋混凝土造,80年5月22日,十六層,十一層
RPUNMLLKPHNFFBE48DA,27,112.87,,鋼筋混凝土造,80年5月22日,十六層,
RPTPMLOKQHNFFEE66DA,3,87.24,見其它登記事項,見其它登記事項,104年11月12日,十五層,十層
RPTPMLOKQHNFFEE66DA,3,63.78,見其它登記事項,見其它登記事項,104年11月12日,十五層,
RPQNMLTLOHNFFAE98CD,13,81.66,住家用,鋼筋混凝土造,93年11月26日,十四層,十三層
RPQNMLTLOHNFFAE98CD,13,33.07,共有部分,鋼筋混凝土造,93年11月26日,十四層,
RPUPMLOKQHNFFEE76DA,3,56.16,見其它登記事項,見其它登記事項,104年11月12日,十五層,十一層
RPUPMLOKQHNFFEE76DA,3,29.58,見其它登記事項,見其它登記事項,104年11月12日,十五層,
RPSPMLOKQHNFFEE56DA,3,58.24,見其它登記事項,見其它登記事項,104年11月12日,十五層,十層
RPSPMLOKQHNFFEE56DA,3,47.57,見其它登記事項,見其它登記事項,104年11月12日,十五層,
RPVPMLOKQHNFFEE86DA,3,56.77,見其它登記事項,見其它登記事項,104年11月12日,十五層,十三層
RPVPMLOKQHNFFEE86DA,3,47.75,見其它登記事項,見其它登記事項,104年11月12日,十五層,
RPUNMLPJPHNFFDE98DA,21,134.55,住家用,鋼筋混凝土造,86年5月26日,十二層,十層
RPUNMLPJPHNFFDE98DA,21,65.51,見使用執照,鋼筋混凝土造,86年5月26日,十二層,
RPQNMLNKPHNFFLE56CA,20,30.94,見其他登記事項,鋼筋混凝土造,87年10月1日,十層,
RPQNMLNKPHNFFLE56CA,20,83.22,見其他登記事項,鋼筋混凝土造,87年10月1日,十層,五層
RPPNMLOJPHNFFLE09CA,36,89.20,住商用,加強磚造,71年11月9日,二層,一層 二層 騎樓
RPQNMLOJPHNFFLE56CA,24,203.15,住家用,鋼筋混凝土造,83年3月15日,四層,一層 二層 三層 四層 屋頂突出物
RPRNMLPJPHNFFLE76CA,14,155.78,工業用,見其他登記事項,93年7月15日,一層,一層
RPRNMLPJPHNFFLE76CA,14,155.78,工業用,見其他登記事項,93年7月15日,一層,一層
RPPNMLLKPHNFFJE68CA,1,169.92,住家用,鋼筋混凝土造,106年6月19日,三層,一層 二層 三層
RPWOMLRKQHNFFIE47CA,1,225.79,見其他登記事項,鋼筋混凝土造,106年11月9日,四層,一層 二層 三層 四層
RPPNMLQJPHNFFKE56CA,35,171.96,農舍,加強磚造,72年8月13日,二層,一層 二層
RPRNMLOJPHNFFIE98CA,1,267.03,見其他登記事項,鋼筋混凝土造,105年12月8日,四層,一層 二層 三層 四層 見其他登記事項
RPPNMLOJPHNFFKE98CA,23,160.34,住家用,鋼筋混凝土造,84年1月24日,四層,一層 二層 三層 四層
RPTOMLPJPHNFFGE56CA,23,87.97,住家用,鋼筋混凝土造,84年10月4日,十九層,十七層
RPTOMLPJPHNFFGE56CA,23,44.30,共有部份,鋼筋混凝土造,84年10月4日,十九層,
RPVNMLKMPHNFFFE98CA,2,51.72,見其他登記事項,鋼筋混凝土造,105年1月30日,十五層,三層
RPVNMLKMPHNFFFE98CA,2,30.95,見其他登記事項,鋼筋混凝土造,105年1月30日,十五層,
RPVNMLKMPHNFFFE98CA,2,24.91,見其他登記事項,鋼筋混凝土造,105年1月30日,十五層,
RPWNMLTKPHNFFGE27CA,29,118.25,住家用,鋼筋混凝土造,78年4月20日,五層,一層
RPWNMLTKPHNFFGE27CA,29,8.79,共有部份,鋼筋混凝土造,78年4月20日,五層,
RPSOMLNLPHNFFEE88CA,12,107.57,住家用,鋼筋混凝土造,95年8月16日,十五層,十二層
RPSOMLNLPHNFFEE88CA,12,64.13,見其它登記事項,鋼筋混凝土造,95年8月16日,十五層,
