編號,屋齡,建物移轉面積(平方公尺),主要用途,主要建材,建築完成日期,總層數,建物分層
RPWNMLPJPHNFFCD88CA,1,84.15,見其他登記事項,鋼筋混凝土造,106年9月5日,十五層,十三層
RPWNMLPJPHNFFCD88CA,1,66.58,見其他登記事項,鋼筋混凝土造,106年9月5日,十五層,
RPTNMLQJPHNFFCD68CA,43,80.20,住家用,加強磚造,64年11月7日,二層,一層 二層
RPXNMLNLPHNFFAD78CA,39,.22,共有部分,鋼筋混凝土造,68年6月19日,十一層,
RPXNMLNLPHNFFAD78CA,39,14.78,商業用,鋼筋混凝土造,68年6月19日,十一層,
RPTNMLOKPHNFFAD38CA,29,167.38,住家用,鋼筋混凝土造,78年3月30日,二層,一層 二層 屋頂突出物 夾層
RPPOMLOLPHNFFCD38CA,10,25.86,住家用,鋼筋混凝土造,97年2月29日,十四層,九層
RPPOMLOLPHNFFCD38CA,10,6.45,共有部分,鋼筋混凝土造,97年2月29日,十四層,
RPPOMLOLPHNFFCD38CA,10,8.43,共有部分,鋼筋混凝土造,97年2月29日,十四層,
RPQNMLOLPHNFFAD18CA,1,170.42,見其他登記事項,見其他登記事項,106年8月10日,二十四層,十一層
RPQNMLOLPHNFFAD18CA,1,109.57,見其他登記事項,見其他登記事項,106年8月10日,二十四層,
RPTOMLKLPHNFFAD18CA,1,167.22,見其他登記事項,見其他登記事項,106年10月11日,二十六層,二十三層
RPTOMLKLPHNFFAD18CA,1,104.40,見其他登記事項,見其他登記事項,106年10月11日,二十六層,
RPOOMLPJPHNFFCD18CA,1,85.63,見其他登記事項,鋼筋混凝土造,106年9月5日,十五層,十三層
RPOOMLPJPHNFFCD18CA,1,65.70,見其他登記事項,鋼筋混凝土造,106年9月5日,十五層,
RPSPMLOJPHNFFAD38CA,39,90.30,住家用,加強磚造,68年8月31日,二層,一層 二層
RPSOMLQKPHNFFAD58CA,35,126.28,住家用,鋼筋混凝土造,72年12月10日,七層,四層 走廊
RPSOMLQKPHNFFAD58CA,35,18.94,共有部分,鋼筋混凝土造,72年12月10日,七層,
RPXNMLPJPHNFFAD78CA,23,22.47,住家用,鋼筋混凝土造,84年3月7日,十二層,九層
RPXNMLPJPHNFFAD78CA,23,4.70,共有部分,鋼筋混凝土造,84年3月7日,十二層,
RPXNMLPJPHNFFAD78CA,23,2.91,共有部分,鋼筋混凝土造,84年3月7日,十二層,
RPTNMLTJPHNFFCD98CA,10,32.97,住家用,鋼筋混凝土造,97年2月29日,十四層,九層
RPTNMLTJPHNFFCD98CA,10,8.21,共有部分,鋼筋混凝土造,97年2月29日,十四層,
RPTNMLTJPHNFFCD98CA,10,10.74,共有部分,鋼筋混凝土造,97年2月29日,十四層,
RPQNMLNJPHNFFBD97CA,12,212.90,見其他登記事項,鋼筋混凝土造,94年12月14日,四層,一層 二層 三層 四層
RPTNMLOJPHNFFBD38CA,3,250.07,見其他登記事項,鋼筋混凝土造,104年11月2日,四層,一層 二層 三層 四層 屋頂突出物
RPTNMLOJPHNFFBD38CA,3,.02,見其他登記事項,鋼筋混凝土造,104年11月2日,一層,
RPTNMLTJPHNFFAD88DA,55,28.13,住家用,磚造,52年1月1日,一層,一層
RPOOMLLLPHNFFKD78CA,31,287.40,住家用,鋼筋混凝土造,76年7月4日,四層,一層 二層 三層 四層 騎樓
RPWNMLOLPHNFFBD88CA,,63.78,見其他登記事項,鋼筋混凝土造,107年1月25日,九層,九層
RPWNMLOLPHNFFBD88CA,,59.21,見其他登記事項,鋼筋混凝土造,107年1月25日,九層,
RPUNMLPJPHNFFBD68DA,16,190.74,住家用,鋼筋混凝土造,91年6月17日,三層,一層 二層 三層 屋頂突出物
RPQPMLRLPHNFFKD07CA,,84.67,住家用,見其他登記事項,107年2月2日,十六層,六層
RPQPMLRLPHNFFKD07CA,,4.06,見其他登記事項,見其他登記事項,107年2月2日,十六層,
RPQPMLRLPHNFFKD07CA,,52.13,見其他登記事項,見其他登記事項,107年2月2日,十六層,
RPPPMLKLPHNFFKD88CA,22,90.13,住家用,鋼筋混凝土造,84年12月22日,十一層,七層
RPQPMLRLPHNFFKD07CA,,21.45,見其他登記事項,見其他登記事項,107年2月2日,十六層,
RPPPMLKLPHNFFKD88CA,22,28.32,共有部分,鋼筋混凝土造,84年12月22日,十一層,
RPRNMLTJPHNFFCD88DA,19,68.02,住家用,鋼筋混凝土造,88年8月2日,十四層,九層
RPRNMLTJPHNFFCD88DA,19,9.08,共有部分,鋼筋混凝土造,88年8月2日,十四層,
RPRNMLTJPHNFFCD88DA,19,7.61,共有部分,鋼筋混凝土造,88年8月2日,十四層,
RPQOMLRLPHNFFAD68DA,2,128.05,見其他登記事項,見其他登記事項,100年3月10日,十四層,十二層
RPQOMLRLPHNFFAD68DA,2,79.44,見其他登記事項,見其他登記事項,100年3月10日,十四層,
RPUNMLQJPHNFFGD66DA,19,104.66,見其他登記事項,鋼筋混凝土構造,87年12月22日,十二層,七層
RPUNMLQJPHNFFGD66DA,19,40.95,共有部分,鋼筋混凝土構造,87年12月22日,十二層,
RPSNMLNJPHNFFBD28DA,36,87.44,住家用,加強磚造,71年10月22日,二層,一層 二層 屋頂突出物
RPPNMLQLPHNFFKD66CA,37,105.98,住家用,加強磚造,69年11月20日,二層,一層 二層
RPXNMLQJPHNFFAD98DA,14,42.01,見其他登記事項,鋼筋混凝土造,93年5月21日,十一層,一層 二層 屋頂突出物 見其他登記事項
RPXNMLQJPHNFFAD98DA,14,16.09,共有部分,鋼筋混凝土造,93年5月21日,十一層,
RPPNMLTKPHNFFCD88EA,29,346.61,住商用,鋼筋混凝土造,78年8月15日,四層,一層 二層 三層 四層 屋頂突出物 騎樓 地下層
RPRNMLMKPHNFFBD08CA,2,448.28,見其他登記事項,鋼筋混凝土造,105年5月31日,四層,一層 二層 三層 四層 屋頂突出物
RPRNMLMKPHNFFBD08CA,2,.14,見其他登記事項,鋼筋混凝土造,105年5月31日,一層,
RPRNMLMKPHNFFBD08CA,3,.45,見其他登記事項,鋼筋混凝土造,104年8月11日,一層,
RPRNMLMKPHNFFBD08CA,3,1.77,見其他登記事項,鋼筋混凝土造,104年8月11日,一層,
RPPOMLPLPHNFFKD66CA,24,61.22,住家用,鋼筋混凝土造,82年12月30日,九層,七層
RPPOMLPLPHNFFKD66CA,24,32.21,共有部分,鋼筋混凝土造,82年12月30日,九層,
RPWNMLKLPHNFFAD38CA,,272.70,住家用,鋼筋混凝土加強磚造,,三層,一層 二層 三層 騎樓
RPWNMLKLPHNFFAD38CA,,166.20,住家用,鋼造,,三層,一層 二層 三層 騎樓
RPPNMLPJPHNFFBD08CA,38,87.62,住家用,加強磚造,69年6月3日,一層,一層
RPXOMLOJPHNFFAD88DA,19,88.52,見其他登記事項,鋼筋混凝土構造,88年7月30日,十層,七層
RPXOMLOJPHNFFAD88DA,19,12.45,共有部分,鋼筋混凝土構造,88年7月30日,十層,
RPXOMLOJPHNFFAD88DA,19,40.42,共有部分,鋼筋混凝土構造,88年7月30日,十層,
RPXOMLOJPHNFFAD88DA,19,7.58,共有部分,鋼筋混凝土構造,88年7月30日,十層,
RPTOMLLKPHNFFBD28CA,1,162.47,見其他登記事項,鋼筋混凝土造,106年6月2日,三層,一層 二層 三層 屋頂突出物
RPSOMLTJPHNFFBD88CA,32,114.18,住家用,加強磚造,75年1月16日,二層,一層 二層 屋頂突出物
RPSOMLTJPHNFFBD88CA,32,114.18,住家用,加強磚造,75年1月16日,二層,一層 二層 屋頂突出物
RPSNMLOJPHNFFBD28CA,38,74.79,住家用,加強磚造,69年6月3日,一層,一層
RPSNMLNLPHNFFAD28CA,35,257.27,住商用,鋼筋混凝土造,72年11月8日,四層,一層 二層 三層 四層 屋頂突出物 騎樓
RPXPMLQLPHNFFAD66CA,5,73.77,見其他登記事項,見其他登記事項,102年11月25日,十四層,一層 二層
RPXPMLQLPHNFFAD66CA,5,19.91,見其他登記事項,見其他登記事項,102年11月25日,十四層,
RPXPMLQLPHNFFAD66CA,5,16.32,見其他登記事項,見其他登記事項,102年11月25日,十四層,
RPPPMLQKPHNFFAD38CA,23,7.30,共有部分,鋼筋混凝土造,83年12月22日,二十一層,
RPPPMLQKPHNFFAD38CA,23,38.81,住家用,鋼筋混凝土造,83年12月22日,二十一層,九層
RPPPMLQKPHNFFAD38CA,23,2.72,共有部分,鋼筋混凝土造,83年12月22日,二十一層,
RPVPMLOJPHNFFAD68CA,4,60.71,見其他登記事項,見其他登記事項,102年11月25日,十四層,四層
RPVPMLOJPHNFFAD68CA,4,46.93,見其他登記事項,見其他登記事項,102年11月25日,十四層,
RPVPMLOJPHNFFAD68CA,4,13.63,見其他登記事項,見其他登記事項,102年11月25日,十四層,
RPROMLPLPHNFFAD48CA,29,434.60,住家用,鋼筋混凝土造,77年12月20日,三層,一層 二層 三層 屋頂突出物 地下層
RPSNMLMKPHNFFAD08CA,19,87.75,見其他登記事項,鋼筋混凝土造,88年1月13日,十三層,四層
RPSNMLMKPHNFFAD08CA,19,10.76,共有部分,鋼筋混凝土造,88年1月13日,十三層,
RPSNMLMKPHNFFAD08CA,19,12.62,共有部分,鋼筋混凝土造,88年1月13日,十三層,
RPROMLKKPHNFFAD87CA,,237.20,見其他登記事項,見其他登記事項,107年1月30日,四層,一層 二層 三層 四層 屋頂突出物
RPSNMLRJPHNFFAD48CA,33,235.24,住商用,鋼筋混凝土構造,74年5月20日,四層,一層 二層 三層 四層 屋頂突出物 騎樓
RPTOMLTJPHNFFAD88CA,21,43.16,住家用,鋼筋混凝土構造,86年1月27日,二十層,十一層
RPTOMLTJPHNFFAD88CA,21,4.00,共有部分,鋼筋混凝土構造,86年1月27日,二十層,
RPTOMLTJPHNFFAD88CA,21,6.92,共有部分,鋼筋混凝土構造,86年1月27日,二十層,
RPTOMLTJPHNFFAD88CA,21,9.23,共有部分,鋼筋混凝土構造,86年1月27日,二十層,
RPTOMLLKPHNFFAD18CA,33,14.04,商業用,鋼筋混凝土造,73年12月28日,十四層,二層
RPTOMLLKPHNFFAD18CA,33,14.04,商業用,鋼筋混凝土造,73年12月28日,十四層,二層
RPTOMLLKPHNFFAD18CA,33,13.62,共有部分,鋼筋混凝土造,73年12月28日,十四層,
RPTOMLLKPHNFFAD18CA,33,14.04,商業用,鋼筋混凝土造,73年12月28日,十四層,二層
RPTOMLLKPHNFFAD18CA,33,13.62,共有部分,鋼筋混凝土造,73年12月28日,十四層,
RPTOMLLKPHNFFAD18CA,33,13.62,共有部分,鋼筋混凝土造,73年12月28日,十四層,
RPTOMLLKPHNFFAD18CA,33,13.41,商業用,鋼筋混凝土造,73年12月28日,十四層,二層
RPTOMLLKPHNFFAD18CA,33,12.99,共有部分,鋼筋混凝土造,73年12月28日,十四層,
RPTOMLLKPHNFFAD18CA,33,11.85,商業用,鋼筋混凝土造,73年12月28日,十四層,二層
RPTOMLLKPHNFFAD18CA,33,11.52,共有部分,鋼筋混凝土造,73年12月28日,十四層,
RPTOMLLKPHNFFAD18CA,33,13.08,商業用,鋼筋混凝土造,73年12月28日,十四層,二層
RPTOMLLKPHNFFAD18CA,33,12.68,共有部分,鋼筋混凝土造,73年12月28日,十四層,
RPRNMLKKPHNFFCD97CA,40,377.05,見其他登記事項,加強磚造,67年4月17日,一層,一層 地下層
RPRNMLKKPHNFFCD97CA,34,263.69,見其他登記事項,鋼筋混凝土造,72年12月23日,三層,一層 二層 三層 屋頂突出物
RPPPMLRKPHNFFCD68CA,1,116.68,見其他登記事項,鋼筋混凝土造,106年8月7日,十一層,五層
RPPPMLRKPHNFFCD68CA,1,78.22,見其他登記事項,鋼筋混凝土造,106年8月7日,十一層,
RPPPMLRKPHNFFCD68CA,1,14.24,見其他登記事項,鋼筋混凝土造,106年8月7日,十一層,
RPVOMLTJPHNFFCD66CA,26,120.60,住家用,鋼筋混凝土造,81年11月10日,二層,一層 二層 屋頂突出物
RPVNMLQKPHNFFCD98CA,1,49.88,見其他登記事項,鋼筋混凝土造,106年11月1日,十四層,十一層
RPVNMLQKPHNFFCD98CA,1,26.84,見其他登記事項,鋼筋混凝土造,106年11月1日,十四層,
RPRRMLKKPHNFFCD38CA,40,102.06,住家用,加強磚造,67年8月21日,二層,一層 二層 夾層
RPQNMLQLPHNFFCD58CA,11,369.62,見其他登記事項,鋼筋混凝土造,96年6月26日,五層,一層 二層 三層 四層 五層
RPRQMLPLPHNFFCD88CA,2,55.29,見其他登記事項,鋼筋混凝土造,105年12月1日,七層,六層
RPRQMLPLPHNFFCD88CA,2,31.89,見其他登記事項,鋼筋混凝土造,105年12月1日,七層,
RPOPMLNLPHNFFCD28CA,23,71.93,住家用,鋼筋混凝土造,83年12月16日,十六層,六層
RPOPMLNLPHNFFCD28CA,23,17.61,共有部分,鋼筋混凝土造,83年12月16日,十六層,
RPOPMLNLPHNFFCD28CA,23,13.41,共有部分,鋼筋混凝土造,83年12月16日,十六層,
RPQPMLSLPHNFFCD98CA,,89.97,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,十三層
RPQPMLSLPHNFFCD98CA,,5.62,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPQPMLSLPHNFFCD98CA,,40.59,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPQPMLSLPHNFFCD98CA,,21.08,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPUPMLPLPHNFFCD09CA,35,215.98,住商用,鋼筋混凝土造,72年7月20日,四層,一層 二層 三層 四層 騎樓 地下層
RPRPMLSLPHNFFCD09CA,,64.34,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,四層
RPRPMLSLPHNFFCD09CA,,4.03,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPRPMLSLPHNFFCD09CA,,36.72,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPRPMLSLPHNFFCD09CA,,15.02,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPSPMLSLPHNFFCD56CA,,56.35,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,一層
RPSPMLSLPHNFFCD56CA,,3.49,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPSPMLSLPHNFFCD56CA,,36.08,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPSPMLSLPHNFFCD56CA,,.55,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPPPMLOJPHNFFCD28CA,18,84.53,住家用,鋼筋混凝土造,89年3月6日,七層,一層
RPPPMLOJPHNFFCD28CA,18,5.97,共有部分,鋼筋混凝土造,89年3月6日,七層,
RPPPMLOJPHNFFCD28CA,18,12.66,共有部分,鋼筋混凝土造,89年3月6日,七層,
RPUNMLPJPHNFFCD68CA,25,32.35,住家用,鋼筋混凝土造,82年2月8日,七層,七層
RPUNMLPJPHNFFCD68CA,25,9.87,共有部分,鋼筋混凝土造,82年2月8日,七層,
RPTPMLSLPHNFFCD66CA,,64.21,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,十三層
RPTPMLSLPHNFFCD66CA,,4.03,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPTPMLSLPHNFFCD66CA,,36.08,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPTPMLSLPHNFFCD66CA,,15.02,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPPQMLKKPHNFFCD08CA,38,86.94,住家用,加強磚造,69年10月16日,二層,一層 二層
RPQNMLNKPHNFFKD98CA,19,69.94,住家用,鋼筋混凝土造,88年8月24日,十四層,六層
RPQNMLNKPHNFFKD98CA,19,3.46,共有部分,鋼筋混凝土造,88年8月24日,十四層,
RPQNMLNKPHNFFKD98CA,19,14.60,共有部分,鋼筋混凝土造,88年8月24日,十四層,
RPQNMLNKPHNFFKD98CA,19,1.88,共有部分,鋼筋混凝土造,88年8月24日,十四層,
RPUNMLNKPHNFFKD76CA,19,96.32,住家用,鋼筋混凝土造,88年8月24日,十四層,十二層
RPUNMLNKPHNFFKD76CA,19,2.41,共有部分,鋼筋混凝土造,88年8月24日,十四層,
RPUNMLNKPHNFFKD76CA,19,17.63,共有部分,鋼筋混凝土造,88年8月24日,十四層,
RPUNMLNKPHNFFKD76CA,19,17.23,共有部分,鋼筋混凝土造,88年8月24日,十四層,
RPQPMLPLPHNFFCD68CA,1,204.32,見其他登記事項,鋼筋混凝土造,106年7月25日,四層,一層 二層 三層 屋頂突出物 騎樓
RPQPMLPLPHNFFCD68CA,1,.18,共有部分,鋼筋混凝土造,106年7月25日,四層,
RPQRMLQJPHNFFKD96CA,23,100.36,住商用,鋼筋混凝土造,84年5月16日,八層,一層 二層 騎樓
RPQRMLQJPHNFFKD96CA,23,27.83,共有部分,鋼筋混凝土造,84年5月16日,八層,
RPRNMLOJPHNFFKD09CA,39,75.60,住家用,鋼筋混凝土造,68年10月2日,四層,一層 二層
RPQNMLLJQHNFFID58CA,3,60.67,見其他登記事項,鋼筋混凝土造,104年5月7日,五層,五層
RPQNMLLJQHNFFID58CA,3,26.01,見其他登記事項,鋼筋混凝土造,104年5月7日,五層,
RPPPMLSLPHNFFCD88CA,,64.34,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,三層
RPPPMLSLPHNFFCD88CA,,4.03,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPPPMLSLPHNFFCD88CA,,34.79,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPPPMLSLPHNFFCD88CA,,15.02,見其他登記事項,鋼筋混凝土造,107年3月19日,十三層,
RPSNMLNLPHNFFID09CA,,211.91,住家用,見其他登記事項,107年5月7日,四層,一層 二層 三層 四層
RPVSMLQJPHNFFKD57CA,,59.22,住家用,見其他登記事項,107年2月21日,七層,五層
RPVSMLQJPHNFFKD57CA,,62.72,見其他登記事項,見其他登記事項,107年2月21日,七層,
RPWNMLNLPHNFFID86CA,,214.24,住家用,見其他登記事項,107年5月7日,四層,一層 二層 三層 四層
RPOOMLNLPHNFFID78CA,,214.24,住家用,見其他登記事項,107年5月7日,四層,一層 二層 三層 四層
RPTOMLKKPHNFFKD09CA,23,82.13,住家用,鋼筋混凝土造,84年10月9日,十五層,九層
RPTOMLKKPHNFFKD09CA,23,40.44,共有部分,鋼筋混凝土造,84年10月9日,十五層,
RPQOMLNLPHNFFID98CA,,212.17,住家用,見其他登記事項,107年5月7日,四層,一層 二層 三層 四層
RPVOMLNLPHNFFID86CA,,251.75,住家用,見其他登記事項,107年5月7日,四層,一層 二層 三層 四層
RPPNMLRKPHNFFID09CA,12,288.93,住家用,鋼筋混凝土造,95年8月1日,三層,一層 二層 三層 屋頂突出物 騎樓
RPPPMLNLPHNFFID98CA,,251.75,住家用,見其他登記事項,107年5月7日,四層,一層 二層 三層 四層
RPVNMLNJPHNFFID56CA,,186.08,住家用,見其他登記事項,107年1月2日,三層,一層 二層 三層 屋頂突出物
RPOOMLOJPHNFFID68CA,7,183.46,住家用,鋼筋混凝土構造,100年10月11日,四層,一層 二層 三層 四層 屋頂突出物
RPSPMLNLPHNFFID66CA,,252.04,住家用,見其他登記事項,107年5月7日,四層,一層 二層 三層 四層
RPPOMLLJQHNFFHD48CA,3,168.91,見其他登記事項,鋼筋混凝土造,104年11月6日,四層,一層 二層 三層 四層
RPSNMLLLPHNFFHD78CA,4,74.05,見其他登記事項,鋼筋混凝土造,103年5月20日,十五層,
RPSNMLLLPHNFFHD78CA,4,89.37,住家用,鋼筋混凝土造,103年5月20日,十五層,十四層
RPXOMLNLPHNFFID07CA,,252.04,住家用,見其他登記事項,107年5月7日,四層,一層 二層 三層 四層
RPVPMLNLPHNFFID96CA,,254.53,住家用,見其他登記事項,107年5月7日,四層,一層 二層 三層 四層
RPQNMLSKPHNFFGD09CA,25,103.63,住家用,鋼筋混凝土造,81年12月28日,五層,一層
RPQNMLSKPHNFFGD09CA,25,21.30,共有部分,鋼筋混凝土造,81年12月28日,五層,
RPTOMLNLPHNFFID66CA,,263.27,住家用,見其他登記事項,107年5月7日,四層,一層 二層 三層 四層
RPPOMLRKPHNFFHD09CA,36,95.18,住家用,加強磚造,71年5月31日,二層,一層 二層 屋頂突出物
RPTNMLTKPHNFFGD86CA,,171.52,見其他登記事項,鋼筋混凝土造,107年3月28日,三層,一層 二層 三層 屋頂突出物
RPXNMLOLPHNFFDD56CA,,144.03,住家用,鋼筋混凝土造,107年5月4日,三層,一層 二層 三層 屋頂突出物
RPWNMLOLPHNFFDD09CA,,146.16,住家用,鋼筋混凝土造,107年5月4日,三層,一層 二層 三層 屋頂突出物
RPQOMLOLPHNFFDD58CA,,144.03,住家用,鋼筋混凝土造,107年5月4日,三層,一層 二層 三層 屋頂突出物
RPVOMLOLPHNFFDD09CA,,172.47,住家用,鋼筋混凝土造,107年5月4日,四層,一層 二層 三層 四層
RPOOMLOLPHNFFDD38CA,,144.03,住家用,鋼筋混凝土造,107年5月4日,三層,一層 二層 三層 屋頂突出物
RPUOMLOLPHNFFDD98CA,,179.96,住家用,鋼筋混凝土造,107年5月4日,三層,一層 二層 三層 屋頂突出物
RPWOMLOLPHNFFDD56CA,,177.26,住家用,鋼筋混凝土造,107年5月4日,四層,一層 二層 三層 四層
RPTOMLOLPHNFFDD88CA,,174.07,住家用,鋼筋混凝土造,107年5月4日,三層,一層 二層 三層 屋頂突出物
RPROMLOLPHNFFDD68CA,,144.03,住家用,鋼筋混凝土造,107年5月4日,三層,一層 二層 三層 屋頂突出物
RPUNMLOLPHNFFDD88CA,,166.22,住家用,鋼筋混凝土造,107年5月4日,三層,一層 二層 三層 屋頂突出物
RPUNMLLLPHNFFED68CA,,194.12,見其他登記事項,見其他登記事項,107年1月31日,三層,一層 二層 三層
RPXNMLOJPHNFFGD66CA,,163.31,見其他登記事項,鋼筋混凝土構造,106年12月19日,三層,一層 二層 三層 屋頂突出物
RPSNMLTJPHNFFFD56CA,,203.51,見其他登記事項,見其他登記事項,107年1月8日,三層,一層 二層 三層 屋頂突出物
RPRNMLMKPHNFFDD28CA,40,131.88,住商用,加強磚造,66年12月24日,二層,一層 二層 騎樓
RPUNMLOLPHNFFGD56CA,23,66.55,住家用,鋼筋混凝土造,83年12月29日,八層,七層
RPUNMLOLPHNFFGD56CA,23,24.85,共有部分,鋼筋混凝土造,83年12月29日,八層,
