編號,車位類別,車位價格,車位面積(平方公尺)
RPVOMLMKPHNFFIF86CA,坡道平面,0,25.75
RPPOMLMJPHNFFEF48DA,坡道平面,1300000,36.52
RPPNMLRJPHNFFEF88DA,坡道平面,800000,34.63
RPWRMLRJQHNFFAF17EA,坡道平面,0,31.65
RPQQMLQJPHNFFBF98EA,坡道平面,0,
RPOOMLNJQHNFFEF68EA,坡道平面,0,29.84
RPSOMLNJPHNFFIF76EA,坡道平面,1180000,39.83
RPTOMLKLPHNFFHF66EA,坡道平面,2200000,32.67
RPUOMLKLPHNFFHF76EA,坡道平面,2300000,32.67
RPSNMLOJPHNFFIF76EA,坡道平面,0,33.92
RPRNMLOJPHNFFIF66EA,坡道平面,0,37.89
RPWNMLOJPHNFFHF96DA,坡道機械,1200000,11.80
RPVWMLSJQHNFFAF67EA,升降機械,1000000,7.57
RPVWMLSJQHNFFAF67EA,升降機械,1000000,7.57
RPQNMLRJPHNFFGF56DA,坡道機械,1200000,20.18
RPUOMLNKPHNFFGF76DA,塔式車位,1500000,15.21
RPQOMLTJPHNFFEF66DA,坡道平面,2500000,
RPQOMLTJPHNFFEF66DA,坡道平面,2500000,
RPTPMLKKPHNFFCF68DA,坡道機械,1600000,
RPVSMLPJPHNFFBF86DA,坡道平面,1800000,33.84
RPPOMLPJPHNFFEF78DA,坡道平面,1200000,24.57
RPUNMLPJPHNFFBF88DA,坡道平面,1400000,33.80
RPVNMLPJPHNFFBF98DA,坡道平面,800000,33.80
RPVNMLPJPHNFFBF98DA,坡道平面,800000,33.80
RPXNMLPJPHNFFBF56DA,坡道平面,1100000,33.80
RPROMLPJPHNFFBF68DA,坡道平面,800000,33.80
RPROMLPJPHNFFBF68DA,坡道平面,800000,33.80
RPWNMLTJPHNFFBF86DA,坡道平面,0,44.29
RPPSMLPJPHNFFBF88DA,坡道平面,1800000,33.84
RPPSMLPJPHNFFBF88DA,坡道平面,1800000,33.84
RPOPMLMKPHNFFIF88CA,坡道平面,0,36.01
RPRTMLNLPHNFFAF09DA,坡道機械,1500000,14.80
RPOTMLPJPHNFFBF88DA,坡道平面,1700000,33.84
RPSTMLPJPHNFFBF66DA,坡道平面,1800000,33.84
RPPTMLPJPHNFFBF98DA,坡道平面,1700000,33.84
RPVTMLPJPHNFFBF96DA,坡道平面,1800000,33.84
RPRPMLLMPHNFFBF68DA,坡道平面,0,
RPRNMLMKPHNFFIF98CA,坡道平面,0,
RPTNMLKMPHNFFHF09CA,坡道平面,1800000,41.21
RPQPMLMKPHNFFBF48DA,坡道平面,2100000,41.26
RPSPMLMJQHNFFHF56CA,坡道平面,0,
RPUOMLMKPHNFFHF66CA,升降機械,0,15.94
RPROMLQJPHNFFHF66CA,坡道平面,0,45.13
RPSNMLLKPHNFFHF88CA,坡道機械,0,24.18
RPSOMLOJPHNFFHF56CA,升降機械,0,21.85
RPRNMLQJPHNFFHF56CA,坡道平面,2280000,47.00
RPSOMLOLPHNFFGF66CA,坡道機械,1100000,23.18
RPQOMLRKPHNFFGF66CA,坡道平面,0,33.54
RPQOMLRKPHNFFGF66CA,坡道平面,0,33.54
RPRNMLLKPHNFFGF68CA,坡道平面,1100000,30.24
RPSNMLLKPHNFFGF78CA,坡道平面,0,29.93
RPSNMLLKPHNFFGF78CA,坡道平面,0,29.93
RPSNMLLKPHNFFGF78CA,坡道平面,0,29.93
RPSNMLLKPHNFFGF78CA,坡道平面,0,29.93
RPSNMLLKPHNFFGF78CA,坡道平面,0,29.93
RPSNMLLKPHNFFGF78CA,坡道平面,0,29.93
RPSNMLLKPHNFFGF78CA,坡道平面,0,29.93
RPSNMLLKPHNFFGF78CA,坡道平面,0,29.93
RPOOMLPJPHNFFGF78CA,坡道平面,1900000,31.31
RPQQMLNJQHNFFEF88CA,坡道平面,0,28.14
RPVNMLOKPHNFFEF56CA,坡道平面,1450000,26.17
RPUQMLNJQHNFFEF66CA,坡道平面,0,
RPPNMLLMPHNFFEF48CA,坡道平面,1800000,31.36
RPWOMLQKPHNFFEF96CA,坡道平面,0,29.19
RPUPMLSKPHNFFDF96CA,坡道平面,2100000,30.31
RPVPMLSKPHNFFDF07CA,坡道平面,1900000,30.31
RPQPMLSKPHNFFDF56CA,坡道平面,2100000,30.31
RPOPMLSKPHNFFDF98CA,坡道平面,1900000,28.34
RPUPMLTJPHNFFDF96CA,一樓平面,850000,27.54
RPTPMLSKPHNFFDF86CA,坡道平面,1900000,30.31
RPVOMLNJPHNFFDF98CA,坡道平面,500000,10.07
RPXNMLRJPHNFFDF86CA,坡道平面,1800000,30.31
RPOOMLRJPHNFFDF68CA,坡道平面,2100000,30.31
RPROMLRJPHNFFDF98CA,坡道平面,2100000,30.31
RPWNMLRJPHNFFDF76CA,坡道平面,1900000,30.31
RPUNMLRJPHNFFDF56CA,坡道平面,1900000,30.31
RPXNMLLKPHNFFCF88CA,坡道平面,0,
RPOPMLTJQHNFFCF98CA,升降機械,1300000,27.22
RPTNMLOJPHNFFCF68CA,坡道平面,2000000,46.44
RPUNMLOJPHNFFCF78CA,坡道平面,2000000,46.44
RPOPMLOJPHNFFCF38CA,坡道平面,0,24.42
RPXNMLOJPHNFFCF09CA,坡道平面,2100000,18.37
RPQRMLLJQHNFFBF48CA,坡道平面,1900000,30.90
RPQPNLLMPHNFFBF58CA,坡道平面,2100000,46.27
RPPPNLLMPHNFFBF48CA,坡道平面,2000000,46.27
RPRPNLLMPHNFFBF68CA,坡道平面,2100000,46.27
RPSPNLLMPHNFFBF78CA,坡道平面,2050000,46.27
RPTPNLLMPHNFFBF88CA,坡道平面,2080000,46.27
RPOTMLKMPHNFFBF58CA,坡道平面,0,21.54
RPVQMLTKPHNFFBF07CA,坡道平面,0,23.16
RPXPMLNKPHNFFBF56CA,坡道平面,1700000,
RPPOMLQLPHNFFBF68CA,坡道平面,0,
RPTNMLOKQHNFFBF78CA,升降機械,1000000,23.13
RPSNMLOKQHNFFBF68CA,升降機械,1000000,23.13
RPUSMLPJPHNFFBF66CA,坡道平面,0,45.23
RPOTMLTJPHNFFBF56CA,坡道平面,0,35.80
RPOTMLTJPHNFFBF56CA,坡道平面,0,35.80
RPQTMLTJPHNFFBF76CA,坡道平面,0,29.73
RPVQMLNJPHNFFBF98CA,坡道平面,0,45.65
RPTUMLSKPHNFFAF07CA,坡道平面,0,31.65
RPQOMLOJPHNFFBF38CA,升降平面,1700000,31.97
RPUNMLKKPHNFFBF38CA,坡道平面,2050000,47.08
RPVNMLKKPHNFFBF48CA,坡道平面,1950000,43.88
RPTNMLKKPHNFFBF28CA,坡道平面,1950000,43.88
RPOTMLSKPHNFFAF09CA,坡道平面,0,31.65
RPPVMLSKPHNFFAF76CA,坡道平面,0,31.65
RPQTMLSKPHNFFAF66CA,坡道平面,0,31.65
RPWTMLSKPHNFFAF27CA,坡道平面,0,31.65
RPTONLMKPHNFFAF58CA,升降機械,1500000,7.56
RPPNMLNKPHNFFAF08CA,升降機械,1750000,7.56
RPPONLMKPHNFFAF18CA,升降機械,1650000,7.56
RPQONLMKPHNFFAF28CA,升降機械,1500000,7.56
RPSONLMKPHNFFAF48CA,升降機械,1500000,7.56
RPRSMLSKPHNFFAF66CA,坡道平面,0,31.65
RPPSMLSKPHNFFAF09CA,坡道平面,0,31.65
RPTPMLKKPHNFFAF38CA,坡道平面,0,31.65
RPTOMLKKPHNFFAF28CA,坡道平面,0,31.65
RPTOMLKKPHNFFAF28CA,坡道平面,0,31.65
RPUTMLTJPHNFFAF07CA,坡道機械,1400000,15.63
RPWTMLTJPHNFFAF27CA,坡道平面,2050000,41.68
RPOUMLTJPHNFFAF56CA,坡道平面,2100000,41.68
RPTTMLTJPHNFFAF96CA,坡道平面,2050000,41.68
RPVRMLTJPHNFFAF96CA,坡道平面,0,31.65
RPUVMLPJPHNFFAF86CA,坡道平面,0,38.62
RPVSMLNJPHNFFAF09CA,坡道平面,1850000,26.73
RPUTMLPJPHNFFAF66CA,坡道平面,0,44.12
RPXQMLOJPHNFFAF56CA,坡道平面,1900000,41.11
RPTVMLTJPHNFFAF17CA,坡道平面,0,31.65
RPOONLPJPHNFFAF28CA,坡道平面,2000000,22.87
RPOONLPJPHNFFAF28CA,坡道平面,2000000,22.87
RPRVMLTJPHNFFAF96CA,坡道平面,0,31.65
RPVVMLTJPHNFFAF37CA,坡道平面,0,31.65
RPUVMLTJPHNFFAF27CA,坡道平面,0,31.65
RPXVMLTJPHNFFAF57CA,坡道平面,0,31.65
RPUVMLTJPHNFFAF27CA,坡道平面,0,31.65
RPWWMLTJPHNFFAF57CA,坡道平面,0,31.65
RPQWMLTJPHNFFAF96CA,坡道平面,0,31.65
RPUWMLTJPHNFFAF37CA,坡道平面,0,31.65
RPXWMLTJPHNFFAF67CA,坡道平面,0,31.65
RPTSMLTJPHNFFAF86CA,坡道平面,0,31.65
RPSNNLTJPHNFFAF98CA,坡道平面,0,31.65
RPTNNLTJPHNFFAF09CA,坡道平面,0,31.65
RPPNNLTJPHNFFAF68CA,坡道平面,0,31.65
RPXNNLTJPHNFFAF86CA,坡道平面,0,31.65
RPUNNLTJPHNFFAF56CA,坡道平面,0,31.65
RPPONLTJPHNFFAF78CA,坡道平面,0,31.65
RPPONLTJPHNFFAF78CA,坡道平面,0,31.65
RPOONLTJPHNFFAF68CA,坡道平面,0,31.65
RPRONLTJPHNFFAF98CA,坡道平面,0,31.65
RPVVMLQKPHNFFAF17CA,坡道平面,0,31.65
RPVVMLQKPHNFFAF17CA,坡道平面,0,31.65
RPOVMLMKPHNFFAF68CA,坡道機械,1000000,20.73
RPQUMLSKPHNFFAF76CA,坡道平面,0,31.65
RPORMLRKPHNFFAF78CA,坡道平面,0,31.65
RPXQMLRKPHNFFAF96CA,坡道平面,0,31.65
RPRRMLRKPHNFFAF09CA,坡道平面,0,31.65
RPRRMLRKPHNFFAF09CA,坡道平面,0,31.65
RPRRMLRKPHNFFAF09CA,坡道平面,0,31.65
RPWOMLTKPHNFFAF86CA,坡道平面,0,31.65
RPSRMLRKPHNFFAF56CA,坡道平面,0,31.65
RPTRMLRKPHNFFAF66CA,坡道平面,0,31.65
RPSVMLSKPHNFFAF07CA,坡道平面,0,31.65
RPXRMLRKPHNFFAF07CA,坡道平面,0,31.65
RPVVMLSKPHNFFAF37CA,坡道平面,0,31.65
RPQWMLSKPHNFFAF96CA,坡道平面,0,31.65
RPVUMLSKPHNFFAF27CA,坡道平面,0,31.65
RPOPMLTKPHNFFAF78CA,坡道平面,0,31.65
RPUPMLKLPHNFFAF58CA,坡道平面,0,31.65
RPRRMLTKPHNFFAF66CA,坡道平面,0,31.65
RPQSMLTKPHNFFAF66CA,坡道平面,0,31.65
RPXRMLTKPHNFFAF27CA,坡道平面,0,31.65
RPWRMLTKPHNFFAF17CA,坡道平面,0,31.65
RPQRMLTKPHNFFAF56CA,坡道平面,0,31.65
RPVRMLTKPHNFFAF07CA,坡道平面,0,31.65
RPSSMLTKPHNFFAF86CA,坡道平面,0,31.65
RPXSMLTKPHNFFAF37CA,坡道平面,0,31.65
RPOVMLSKPHNFFAF66CA,坡道平面,0,31.65
RPVTMLTKPHNFFAF27CA,坡道平面,0,31.65
RPQPMLMJQHNFFAF28CA,坡道平面,0,31.97
RPRPMLMJQHNFFAF38CA,坡道平面,0,31.97
RPSNMLPJPHNFFBF58CA,坡道機械,0,17.02
RPQQMLMJQHNFFAF38CA,坡道平面,0,31.97
RPPPMLPJPHNFFBF48CA,升降機械,0,
RPWNMLQJPHNFFBF09CA,坡道平面,0,35.08
RPWPMLPJPHNFFBF56CA,坡道平面,0,34.76
RPSNMLTKPHNFFBF09CA,坡道平面,1800000,30.22
RPVNMLKLPHNFFBF58CA,坡道平面,2100000,40.69
RPVNMLKLPHNFFBF58CA,坡道平面,2000000,40.69
RPTNMLKLPHNFFBF38CA,坡道平面,2300000,40.69
RPUSMLMKPHNFFBF09CA,坡道機械,0,
RPQQMLKMPHNFFBF48CA,坡道平面,1650000,19.47
RPQQMLKLPHNFFBF38CA,坡道平面,0,26.52
RPUPMLKMPHNFFBF78CA,坡道平面,1650000,19.47
RPWPMLKMPHNFFBF98CA,坡道平面,1750000,19.47
RPXOMLKMPHNFFBF98CA,坡道平面,1650000,19.47
RPPPMLKMPHNFFBF28CA,坡道平面,1550000,19.47
RPVOMLKMPHNFFBF78CA,坡道平面,1700000,18.54
RPOPMLKMPHNFFBF18CA,坡道平面,1650000,19.47
RPSPMLKMPHNFFBF58CA,坡道平面,1700000,18.54
RPUQMLKMPHNFFBF88CA,坡道平面,1650000,19.47
RPWQMLKMPHNFFBF09CA,坡道平面,1850000,19.47
RPORMLKMPHNFFBF38CA,坡道平面,1650000,19.47
RPQUMLKMPHNFFBF88CA,坡道平面,1650000,19.47
RPOUMLKMPHNFFBF68CA,坡道平面,1850000,19.47
RPUNMLLMPHNFFBF68CA,坡道平面,1550000,19.47
RPVNMLLMPHNFFBF78CA,坡道平面,1650000,19.47
RPVRMLLMPHNFFBF56CA,坡道平面,1850000,19.47
RPTRMLLMPHNFFBF98CA,坡道平面,1650000,19.47
RPSRMLLMPHNFFBF88CA,坡道平面,1850000,19.47
RPXRMLLMPHNFFBF76CA,坡道平面,1550000,19.47
RPPRMLLMPHNFFBF58CA,坡道平面,1650000,19.47
RPVPNLLMPHNFFBF09CA,坡道平面,2000000,39.97
RPOSMLLMPHNFFBF58CA,坡道平面,1650000,19.47
RPTWMLLMPHNFFBF86CA,坡道平面,1400000,18.54
RPUWMLLMPHNFFBF96CA,坡道平面,1550000,19.47
RPVSMLLMPHNFFBF66CA,坡道平面,1650000,19.47
RPPSMLLMPHNFFBF68CA,坡道平面,1400000,18.54
RPTSMLLMPHNFFBF09CA,坡道平面,1650000,19.47
RPUSMLLMPHNFFBF56CA,坡道平面,1750000,19.47
RPPTMLLMPHNFFBF78CA,坡道平面,1850000,19.47
RPVPMLLMPHNFFBF98CA,坡道平面,1650000,19.47
RPQWMLLMPHNFFBF56CA,坡道平面,1550000,19.47
RPRWMLLMPHNFFBF66CA,坡道平面,1600000,18.54
RPVWMLLMPHNFFBF07CA,坡道平面,1400000,18.54
RPUPMLLMPHNFFBF88CA,坡道平面,1850000,19.47
RPXWMLLMPHNFFBF27CA,坡道平面,1850000,19.47
RPONNLLMPHNFFBF18CA,坡道平面,1850000,19.47
RPWWMLLMPHNFFBF17CA,坡道平面,1400000,18.54
RPRNNLLMPHNFFBF48CA,坡道平面,1550000,19.47
RPRQMLLMPHNFFBF68CA,坡道平面,1550000,19.47
RPWQMLLMPHNFFBF56CA,坡道平面,1650000,19.47
RPXNMLPJPHNFFCF56CA,坡道平面,1900000,46.44
RPOSMLOKQHNFFBF78CA,坡道平面,900000,18.18
RPOSMLOKQHNFFBF78CA,坡道平面,900000,18.18
RPVOMLPJPHNFFCF09CA,坡道平面,0,
RPTNMLLKPHNFFCF48CA,坡道平面,0,
RPROMLPJPHNFFDF78CA,坡道平面,2200000,23.03
RPSOMLPJPHNFFDF88CA,坡道平面,2000000,23.03
RPPPMLLJQHNFFCF28CA,升降平面,1757800,28.33
RPRNMLQKPHNFFDF88CA,坡道平面,2200000,30.24
RPVPMLTKPHNFFDF17CA,坡道平面,0,
RPXPMLTJPHNFFDF27CA,坡道平面,2150000,30.24
RPQQMLTJPHNFFDF66CA,坡道平面,2150000,30.24
RPOQMLTJPHNFFEF56CA,坡道平面,1250000,30.84
RPXPMLQJPHNFFDF96CA,坡道平面,0,32.72
RPPNMLQJPHNFFEF68CA,坡道平面,0,
RPUQMLTJPHNFFEF17CA,坡道機械,490000,15.42
RPSQMLTJPHNFFEF96CA,坡道平面,1100000,30.84
RPPRMLTJPHNFFEF76CA,坡道平面,990000,30.84
RPVQMLTJPHNFFEF27CA,坡道機械,600000,15.42
RPTRMLQLPHNFFEF07CA,升降機械,600000,17.04
RPRNMLQJPHNFFEF88CA,坡道平面,0,
RPURMLQLPHNFFEF17CA,坡道平面,1350000,26.29
RPXRMLQLPHNFFEF47CA,坡道平面,1500000,30.44
RPWRMLQLPHNFFEF37CA,坡道平面,1400000,30.44
RPVRMLQLPHNFFEF27CA,坡道平面,1300000,30.44
RPRNMLRLPHNFFEF56CA,坡道平面,1450000,26.29
RPQSMLQLPHNFFEF86CA,坡道平面,1350000,26.29
RPPSMLQLPHNFFEF76CA,坡道平面,1400000,30.44
RPOSMLQLPHNFFEF66CA,升降機械,800000,17.04
RPQOMLQKPHNFFEF98CA,坡道平面,0,37.25
RPPNMLMLPHNFFEF48CA,坡道平面,0,26.54
RPPNMLMLPHNFFEF48CA,坡道平面,0,26.54
RPSSMLQLPHNFFEF07CA,坡道平面,1400000,30.44
RPTRMLRLPHNFFEF17CA,坡道平面,1400000,30.44
RPTSMLQLPHNFFEF17CA,升降機械,600000,17.04
RPSNMLRLPHNFFEF66CA,坡道平面,1350000,26.29
RPVOMLPJPHNFFGF86CA,坡道機械,0,17.69
RPPNMLPJPHNFFHF88CA,坡道平面,2100000,42.75
RPUNMLRKPHNFFGF96CA,升降平面,0,36.09
RPQNMLTLPHNFFHF96CA,坡道平面,2900000,43.49
RPVOMLKLPHNFFGF56CA,坡道平面,0,33.62
RPPNMLTLPHNFFHF86CA,坡道平面,2900000,43.49
RPRNMLTLPHNFFHF07CA,坡道平面,2900000,43.49
RPOPMLNLPHNFFHF98CA,坡道平面,2050000,36.14
RPUOMLNKPHNFFHF76CA,坡道平面,0,30.21
RPOOMLTLPHNFFHF86CA,坡道平面,2900000,43.49
RPUNMLTLPHNFFHF37CA,坡道平面,2700000,43.49
RPWNMLTLPHNFFHF57CA,坡道機械,2000000,21.74
RPVOMLPJPHNFFIF07CA,坡道平面,900000,26.46
RPXPMLPJPHNFFIF37CA,坡道平面,0,19.67
RPPQMLPJPHNFFIF66CA,坡道平面,0,25.01
RPTNMLQJPHNFFIF86CA,坡道平面,0,22.18
RPVOMLLMPHNFFHF86CA,坡道機械,2000000,21.74
RPSQMLMKPHNFFIF76CA,坡道平面,0,29.70
RPRNMLNKPHNFFIF09CA,坡道平面,0,36.73
RPUOMLQJPHNFFIF07CA,坡道平面,0,40.09
RPRQMLPJPHNFFDF09DA,坡道平面,0,36.95
RPVRMLKLPHNFFDF66DA,坡道平面,1200000,33.09
RPVPMLKKPHNFFIF76CA,坡道平面,0,35.47
RPTRMLKLPHNFFBF88DA,坡道機械,1200000,9.78
RPTOMLQJPHNFFGF86DA,坡道機械,1350000,16.22
RPPNMLRJPHNFFIF66DA,坡道平面,1300000,32.88
RPTPMLTJPHNFFGF27DA,坡道平面,3000000,39.64
RPQNMLRJPHNFFIF76DA,坡道平面,1300000,33.20
RPUNMLPJPHNFFHF86DA,坡道平面,2200000,23.37
RPQPMLOJPHNFFHF66EA,坡道平面,0,
RPONNLSJQHNFFAF78EA,坡道平面,2000000,42.64
RPRQMLOJPHNFFBF88EA,坡道平面,0,
RPRQMLOJPHNFFBF88EA,坡道平面,0,
RPXOMLPJPHNFFBF76EA,坡道機械,0,
RPOQMLQKPHNFFIF86DA,坡道平面,1200000,
RPPNMLMJPHNFFCF38CD,坡道平面,1800000,29.77
RPRNMLTLOHNFFCF76CD,坡道平面,0,9.01
RPSNMLTLOHNFFCF86CD,坡道平面,0,6.32
RPPNMLTLOHNFFCF56CD,坡道平面,0,9.07
RPQNMLTLOHNFFCF66CD,坡道平面,0,9.08
SPPOMLQJPHNFFBF78EA,坡道平面,0,30.81
SPPOMLQJPHNFFBF78EA,坡道平面,0,30.81
RPQOMLQJPHNFFBF78EA,坡道平面,0,30.81
RPQOMLQJPHNFFBF78EA,坡道平面,0,30.81
RPSOMLQJQHNFFDF66EA,坡道平面,0,
RPTOMLMJQHNFFGF66EA,升降平面,2300000,49.17
RPPOMLQJPHNFFBF68EA,坡道平面,0,30.81
RPPOMLQJPHNFFBF68EA,坡道平面,0,30.81
RPVRMLRJQHNFFAF07EA,坡道平面,1560000,31.65
RPVOMLTKPHNFFHF67EA,坡道平面,0,39.64
