編號,屋齡,建物移轉面積(平方公尺),主要用途,主要建材,建築完成日期,總層數,建物分層
RPQNMLOLPHNFFBH68CA,18,86.86,住家用,鋼筋混凝土造,89年10月31日,六層,二層
RPQNMLOLPHNFFBH68CA,18,10.01,共有部份,鋼筋混凝土造,89年10月31日,六層,
RPQNMLOLPHNFFBH68CA,18,45.29,共有部份,鋼筋混凝土造,89年10月31日,六層,
RPRVMLRKPHNFFBH17CA,2,88.46,見其他登記事項,鋼筋混凝土造,104年9月15日,十五層,七層
RPRVMLRKPHNFFBH17CA,2,97.68,見其他登記事項,鋼筋混凝土造,104年9月15日,十五層,
RPXPMLOLPHNFFBH96CA,,86.17,見其他登記事項,鋼筋混凝土造,107年4月2日,十二層,十層
RPXPMLOLPHNFFBH96CA,,60.08,見其他登記事項,鋼筋混凝土造,107年4月2日,十四層,
RPXPMLOLPHNFFBH96CA,,18.94,見其他登記事項,鋼筋混凝土造,107年4月2日,十二層,
RPTNNLSKPHNFFBH76CA,5,95.73,見其他登記事項,鋼筋混凝土造,102年2月22日,十五層,五層
RPTNNLSKPHNFFBH76CA,5,25.69,見其他登記事項,鋼筋混凝土造,102年2月22日,十五層,
RPTNNLSKPHNFFBH76CA,5,7.68,見其他登記事項,鋼筋混凝土造,102年2月22日,十五層,
RPTNNLSKPHNFFBH76CA,5,7.25,見其他登記事項,鋼筋混凝土造,102年2月22日,十五層,
RPTNNLSKPHNFFBH76CA,5,.08,見其他登記事項,鋼筋混凝土造,102年2月22日,十五層,
RPTNNLSKPHNFFBH76CA,5,38.78,見其他登記事項,鋼筋混凝土造,102年2月22日,十五層,
RPVPMLOLPHNFFBH76CA,,85.72,見其他登記事項,鋼筋混凝土造,107年4月2日,十二層,十一層
RPVPMLOLPHNFFBH76CA,,59.95,見其他登記事項,鋼筋混凝土造,107年4月2日,十四層,
RPVPMLOLPHNFFBH76CA,,18.84,見其他登記事項,鋼筋混凝土造,107年4月2日,十二層,
RPUQMLTKPHNFFBH17CA,1,65.14,見其他登記事項,鋼筋混凝土造,106年5月9日,十五層,二層
RPUQMLTKPHNFFBH17CA,1,66.67,見其他登記事項,鋼筋混凝土造,106年5月9日,十五層,
RPPQMLOLPHNFFBH88CA,,85.57,見其他登記事項,鋼筋混凝土造,107年4月2日,十四層,二層
RPPQMLOLPHNFFBH88CA,,59.90,見其他登記事項,鋼筋混凝土造,107年4月2日,十四層,
RPPQMLOLPHNFFBH88CA,,18.83,見其他登記事項,鋼筋混凝土造,107年4月2日,十四層,
RPOQMLOLPHNFFBH78CA,,86.67,見其他登記事項,鋼筋混凝土造,107年4月2日,十二層,十二層
RPOQMLOLPHNFFBH78CA,,19.05,見其他登記事項,鋼筋混凝土造,107年4月2日,十二層,
RPOQMLOLPHNFFBH78CA,,60.17,見其他登記事項,鋼筋混凝土造,107年4月2日,十四層,
RPQQMLOLPHNFFBH98CA,,56.37,見其他登記事項,鋼筋混凝土造,107年4月2日,十四層,三層
RPQQMLOLPHNFFBH98CA,,52.86,見其他登記事項,鋼筋混凝土造,107年4月2日,十四層,
RPQQMLOLPHNFFBH98CA,,12.40,見其他登記事項,鋼筋混凝土造,107年4月2日,十四層,
RPWPMLOLPHNFFBH86CA,,86.17,見其他登記事項,鋼筋混凝土造,107年4月2日,十二層,七層
RPWPMLOLPHNFFBH86CA,,60.08,見其他登記事項,鋼筋混凝土造,107年4月2日,十四層,
RPWPMLOLPHNFFBH86CA,,18.94,見其他登記事項,鋼筋混凝土造,107年4月2日,十二層,
RPRQMLOLPHNFFBH09CA,,56.37,見其他登記事項,鋼筋混凝土造,107年4月2日,十四層,十層
RPRQMLOLPHNFFBH09CA,,52.86,見其他登記事項,鋼筋混凝土造,107年4月2日,十四層,
RPRQMLOLPHNFFBH09CA,,12.40,見其他登記事項,鋼筋混凝土造,107年4月2日,十四層,
RPTQMLOLPHNFFBH66CA,,56.37,見其他登記事項,鋼筋混凝土造,107年4月2日,十四層,十二層
RPTQMLOLPHNFFBH66CA,,52.86,見其他登記事項,鋼筋混凝土造,107年4月2日,十四層,
RPTQMLOLPHNFFBH66CA,,12.40,見其他登記事項,鋼筋混凝土造,107年4月2日,十四層,
RPVQMLOLPHNFFBH86CA,,85.72,見其他登記事項,鋼筋混凝土造,107年4月2日,十四層,十三層
RPVQMLOLPHNFFBH86CA,,59.95,見其他登記事項,鋼筋混凝土造,107年4月2日,十四層,
RPVQMLOLPHNFFBH86CA,,18.86,見其他登記事項,鋼筋混凝土造,107年4月2日,十四層,
RPUQMLOLPHNFFBH76CA,,86.17,見其他登記事項,鋼筋混凝土造,107年4月2日,十四層,三層
RPUQMLOLPHNFFBH76CA,,30.04,見其他登記事項,鋼筋混凝土造,107年4月2日,十四層,
RPUQMLOLPHNFFBH76CA,,9.48,見其他登記事項,鋼筋混凝土造,107年4月2日,十四層,
RPXNMLPJPHNFFCH76CA,,117.14,見其他登記事項,鋼筋混凝土造,107年4月26日,十三層,七層
RPXNMLPJPHNFFCH76CA,,40.06,見其他登記事項,鋼筋混凝土造,107年4月26日,十三層,
RPXNMLPJPHNFFCH76CA,,16.09,見其他登記事項,鋼筋混凝土造,107年4月26日,十三層,
RPXNMLPJPHNFFCH76CA,,.12,見其他登記事項,鋼筋混凝土造,107年4月26日,十三層,
RPXNMLPJPHNFFCH76CA,,.04,見其他登記事項,鋼筋混凝土造,107年4月26日,十三層,
RPXNMLPJPHNFFCH76CA,,49.03,見其他登記事項,鋼筋混凝土造,107年4月26日,十三層,
RPSQMLOLPHNFFBH56CA,,56.37,見其他登記事項,鋼筋混凝土造,107年4月2日,十四層,十一層
RPSQMLOLPHNFFBH56CA,,50.84,見其他登記事項,鋼筋混凝土造,107年4月2日,十四層,
RPSQMLOLPHNFFBH56CA,,12.40,見其他登記事項,鋼筋混凝土造,107年4月2日,十四層,
RPWNMLPJPHNFFCH66CA,,117.14,見其他登記事項,鋼筋混凝土造,107年4月26日,十三層,八層
RPWNMLPJPHNFFCH66CA,,40.06,見其他登記事項,鋼筋混凝土造,107年4月26日,十三層,
RPWNMLPJPHNFFCH66CA,,16.09,見其他登記事項,鋼筋混凝土造,107年4月26日,十三層,
RPWNMLPJPHNFFCH66CA,,.11,見其他登記事項,鋼筋混凝土造,107年4月26日,十三層,
RPWNMLPJPHNFFCH66CA,,.04,見其他登記事項,鋼筋混凝土造,107年4月26日,十三層,
RPWNMLPJPHNFFCH66CA,,44.98,見其他登記事項,鋼筋混凝土造,107年4月26日,十三層,
RPSPMLKMPHNFFBH78CA,4,374.25,見其他登記事項,鋼筋混凝土造,103年11月25日,四層,一層 二層 三層 四層 地下一層 見其他登記事項
RPSPMLKMPHNFFBH78CA,4,44.36,見其他登記事項,鋼筋混凝土造,103年11月25日,四層,
RPPOMLLJQHNFFBH28CA,,172.47,見其他登記事項,鋼筋混凝土造,107年1月24日,四層,一層 二層 三層 四層
RPVSMLPLPHNFFBH17CA,,86.17,見其他登記事項,鋼筋混凝土造,107年4月2日,十四層,十一層
RPVSMLPLPHNFFBH17CA,,60.08,見其他登記事項,鋼筋混凝土造,107年4月2日,十四層,
RPVSMLPLPHNFFBH17CA,,18.96,見其他登記事項,鋼筋混凝土造,107年4月2日,十四層,
RPUOMLPJPHNFFCH56CA,18,370.70,見其他登記事項,鋼筋混凝土造,89年7月17日,四層,一層 二層 三層 四層 屋頂突出物 騎樓
RPOOMLPJPHNFFCH58CA,,93.61,見其他登記事項,鋼筋混凝土造,107年4月26日,十三層,八層
RPOOMLPJPHNFFCH58CA,,32.00,見其他登記事項,鋼筋混凝土造,107年4月26日,十三層,
RPOOMLPJPHNFFCH58CA,,12.85,見其他登記事項,鋼筋混凝土造,107年4月26日,十三層,
RPOOMLPJPHNFFCH58CA,,.11,見其他登記事項,鋼筋混凝土造,107年4月26日,十三層,
RPOOMLPJPHNFFCH58CA,,.04,見其他登記事項,鋼筋混凝土造,107年4月26日,十三層,
RPOOMLPJPHNFFCH58CA,,44.49,見其他登記事項,鋼筋混凝土造,107年4月26日,十三層,
RPPOMLPJPHNFFCH68CA,,93.61,見其他登記事項,鋼筋混凝土造,107年4月26日,十三層,五層
RPPOMLPJPHNFFCH68CA,,32.00,見其他登記事項,鋼筋混凝土造,107年4月26日,十三層,
RPPOMLPJPHNFFCH68CA,,12.85,見其他登記事項,鋼筋混凝土造,107年4月26日,十三層,
RPPOMLPJPHNFFCH68CA,,.21,見其他登記事項,鋼筋混凝土造,107年4月26日,十三層,
RPPOMLPJPHNFFCH68CA,,.07,見其他登記事項,鋼筋混凝土造,107年4月26日,十三層,
RPPOMLPJPHNFFCH68CA,,89.96,見其他登記事項,鋼筋混凝土造,107年4月26日,十三層,
RPQNMLPJPHNFFCH68CA,15,188.92,見其他登記事項,鋼筋混凝土造,92年3月11日,四層,一層 二層 三層 四層
RPRNMLNJPHNFFCH58CA,37,91.90,住家用,加強磚造,70年9月21日,二層,一層 二層 騎樓
RPQNMLPKPHNFFCH78CA,23,38.58,住家用,鋼筋混凝土造,83年12月20日,五層,三層
RPQNMLPKPHNFFCH78CA,23,5.27,見其他登記事項,鋼筋混凝土造,83年12月20日,六層,
RPQNMLPKPHNFFCH78CA,23,7.05,見其他登記事項,鋼筋混凝土造,83年12月20日,五層,
RPTNMLOJPHNFFCH88CA,1,90.40,見其他登記事項,鋼筋混凝土造,106年10月17日,十五層,六層
RPTNMLOJPHNFFCH88CA,1,74.99,見其他登記事項,鋼筋混凝土造,106年10月17日,十五層,
RPRPMLNJPHNFFCH78CA,13,275.81,見其他登記事項,鋼筋混凝土造,93年12月2日,四層,一層 二層 三層 四層 屋頂突出物 騎樓 地下一層
RPRPMLNJPHNFFCH78CA,13,4.60,見其他登記事項,鋼筋混凝土造,93年12月2日,五層,
RPOPMLQLPHNFFCH98CA,,112.00,見其他登記事項,鋼筋混凝土造,107年5月1日,十五層,六層
RPOPMLQLPHNFFCH98CA,,21.35,見其他登記事項,鋼筋混凝土造,107年5月1日,十五層,
RPOPMLQLPHNFFCH98CA,,56.34,見其他登記事項,鋼筋混凝土造,107年5月1日,十五層,
RPXOMLRKPHNFFCH17CA,1,.71,共有部份,鋼筋混凝土造,106年11月3日,五層,
RPXOMLRKPHNFFCH17CA,1,279.15,住家用,鋼筋混凝土造,106年11月3日,五層,一層 二層 三層 四層 五層
RPRPMLQLPHNFFCH66CA,,89.50,見其他登記事項,鋼筋混凝土造,107年5月1日,十五層,六層
RPRPMLQLPHNFFCH66CA,,17.10,見其他登記事項,鋼筋混凝土造,107年5月1日,十五層,
RPRPMLQLPHNFFCH66CA,,50.54,見其他登記事項,鋼筋混凝土造,107年5月1日,十五層,
RPVQMLRKPHNFFCH17CA,36,99.90,住商用,加強磚造,70年12月28日,二層,一層 二層 騎樓
RPPPMLQLPHNFFCH09CA,,112.04,見其他登記事項,鋼筋混凝土造,107年5月1日,十五層,十四層
RPPPMLQLPHNFFCH09CA,,21.35,見其他登記事項,鋼筋混凝土造,107年5月1日,十五層,
RPPPMLQLPHNFFCH09CA,,82.73,見其他登記事項,鋼筋混凝土造,107年5月1日,十五層,
RPUPMLQLPHNFFCH96CA,,89.50,見其他登記事項,鋼筋混凝土造,107年5月1日,十五層,五層
RPUPMLQLPHNFFCH96CA,,50.54,見其他登記事項,鋼筋混凝土造,107年5月1日,十五層,
RPUPMLQLPHNFFCH96CA,,17.10,見其他登記事項,鋼筋混凝土造,107年5月1日,十五層,
RPWPMLQLPHNFFCH17CA,,112.04,見其他登記事項,鋼筋混凝土造,107年5月1日,十五層,九層
RPWPMLQLPHNFFCH17CA,,21.35,見其他登記事項,鋼筋混凝土造,107年5月1日,十五層,
RPWPMLQLPHNFFCH17CA,,82.73,見其他登記事項,鋼筋混凝土造,107年5月1日,十五層,
RPUOMLNLPHNFFCH56CA,16,111.46,見其他登記事項,鋼筋混凝土造,91年3月20日,十層,二層
RPUOMLNLPHNFFCH56CA,16,63.47,共有部份,鋼筋混凝土造,91年3月20日,十一層,
RPSPMLQLPHNFFCH76CA,,112.04,見其他登記事項,鋼筋混凝土造,107年5月1日,十五層,六層
RPSPMLQLPHNFFCH76CA,,21.35,見其他登記事項,鋼筋混凝土造,107年5月1日,十五層,
RPSPMLQLPHNFFCH76CA,,56.34,見其他登記事項,鋼筋混凝土造,107年5月1日,十五層,
RPVPMLQLPHNFFCH07CA,,89.50,見其他登記事項,鋼筋混凝土造,107年5月1日,十五層,六層
RPVPMLQLPHNFFCH07CA,,17.10,見其他登記事項,鋼筋混凝土造,107年5月1日,十五層,
RPVPMLQLPHNFFCH07CA,,50.54,見其他登記事項,鋼筋混凝土造,107年5月1日,十五層,
RPRNMLQJPHNFFDH98CA,1,70.23,見其他登記事項,鋼筋混凝土造,106年8月2日,十五層,
RPRNMLQJPHNFFDH98CA,1,81.91,見其他登記事項,鋼筋混凝土造,106年8月2日,十五層,十四層
RPXNMLRLPHNFFCH17CA,2,71.34,見其他登記事項,鋼筋混凝土造,105年4月20日,十二層,七層
RPXNMLRLPHNFFCH17CA,2,59.35,見其他登記事項,鋼筋混凝土造,105年4月20日,十二層,
RPPPMLKMPHNFFCH58CA,39,84.46,住商用,加強磚造,68年6月2日,二層,一層 二層 騎樓
RPSNMLQJPHNFFDH09CA,15,48.11,住家用,鋼筋混凝土造,92年2月19日,十四層,十一層
RPSNMLQJPHNFFDH09CA,15,9.74,見其他登記事項,鋼筋混凝土造,92年2月19日,十四層,
RPSNMLQJPHNFFDH09CA,15,48.11,住家用,鋼筋混凝土造,92年2月19日,十四層,十一層
RPSNMLQJPHNFFDH09CA,15,22.85,見其他登記事項,鋼筋混凝土造,92年2月19日,十四層,
RPSNMLQJPHNFFDH09CA,15,9.74,見其他登記事項,鋼筋混凝土造,92年2月19日,十四層,
RPSNMLQJPHNFFDH09CA,15,22.85,見其他登記事項,鋼筋混凝土造,92年2月19日,十四層,
RPROMLMKPHNFFDH78CA,23,58.20,住家用,鋼筋混凝土造,84年11月7日,十二層,五層
RPROMLMKPHNFFDH78CA,23,11.19,見其他登記事項,鋼筋混凝土造,84年11月7日,十二層,
RPROMLMKPHNFFDH78CA,23,8.24,見其他登記事項,鋼筋混凝土造,84年11月7日,十二層,
RPSNMLOLPHNFFDH09CA,11,143.43,住家用,鋼筋混凝土造,96年6月14日,二層,一層 二層
RPUOMLRKPHNFFDH96CA,23,72.30,住家用,鋼筋混凝土造,84年11月7日,十二層,五層
RPUOMLRKPHNFFDH96CA,23,36.37,見其他登記事項,鋼筋混凝土造,84年11月7日,十二層,
RPUOMLRKPHNFFDH96CA,23,11.33,見其他登記事項,鋼筋混凝土造,84年11月7日,十二層,
RPVOMLQKPHNFFDH96CA,22,79.99,住家用,鋼筋混凝土造,85年9月30日,五層,四層
RPVOMLQKPHNFFDH96CA,22,6.23,共同使用部份,鋼筋混凝土造,85年9月30日,五層,
RPUNMLOLPHNFFDH66CA,25,95.23,住家用,鋼筋混凝土造,82年8月17日,八層,四層
RPUNMLOLPHNFFDH66CA,25,23.93,共同使用部份,鋼筋混凝土造,82年8月17日,八層,
RPTNMLOLPHNFFDH56CA,23,135.64,住家用,鋼筋混凝土造,84年6月29日,三層,一層 二層 三層
RPPPMLQLPHNFFDH56CA,,68.41,見其他登記事項,鋼筋混凝土造,107年1月9日,五層,三層
RPPPMLQLPHNFFDH56CA,,14.26,見其他登記事項,鋼筋混凝土造,107年1月9日,五層,
RPWOMLQLPHNFFDH17CA,,69.69,見其他登記事項,鋼筋混凝土造,107年1月9日,五層,二層
RPWOMLQLPHNFFDH17CA,,14.45,見其他登記事項,鋼筋混凝土造,107年1月9日,五層,
RPXOMLQLPHNFFDH27CA,,69.69,見其他登記事項,鋼筋混凝土造,107年1月9日,五層,四層
RPXOMLQLPHNFFDH27CA,,14.45,見其他登記事項,鋼筋混凝土造,107年1月9日,五層,
RPOPMLQLPHNFFDH09CA,,69.45,見其他登記事項,鋼筋混凝土造,107年1月9日,五層,四層
RPOPMLQLPHNFFDH09CA,,14.43,見其他登記事項,鋼筋混凝土造,107年1月9日,五層,
RPWOMLRLPHNFFDH27CA,,68.84,見其他登記事項,鋼筋混凝土造,107年1月9日,五層,一層
RPWOMLRLPHNFFDH27CA,,14.31,見其他登記事項,鋼筋混凝土造,107年1月9日,五層,
RPPNMLRLPHNFFEH56CA,23,86.92,住家用,鋼筋混凝土造,84年2月23日,十四層,十一層
RPPNMLRLPHNFFEH56CA,23,47.97,共有部份,鋼筋混凝土造,84年2月23日,十四層,
RPPNMLRLPHNFFEH56CA,23,14.57,共有部份,鋼筋混凝土造,84年2月23日,十四層,
RPROMLOJPHNFFEH98CA,14,74.96,住家用,鋼筋混凝土造,93年3月18日,九層,五層
RPROMLOJPHNFFEH98CA,14,9.29,共有部份,鋼筋混凝土造,93年3月18日,九層,
RPROMLOJPHNFFEH98CA,14,4.37,共有部份,鋼筋混凝土造,93年3月18日,九層,
RPROMLOJPHNFFEH98CA,14,16.10,共有部份,鋼筋混凝土造,93年3月18日,九層,
RPROMLOJPHNFFEH98CA,14,.45,見其他登記事項,鋼筋混凝土造,93年3月18日,九層,
